SMILES,shift_value,split
FC(F)(CBr)C1=CC=CC=C1,-98.2,Train
CC1CN(C2CCN(CC(F)(F)F)C2=O)CCS1,-69.87,Train
O=C(C1CCNCC1C(F)(F)F)N1CCC2(CCC2)C1,-60.5,Train
CN(CC(F)(F)F)[C@H]1CC[C@H](O)CC1,-69.88,Train
CC(N)C1CNC(C(F)(F)F)S1.Cl,-61.15,Train
NC1NC(C(F)(F)F)NS1,-67.28,Train
CCC(CC)CF,-226.0,Train
CC(=O)N1CCN(CC(F)(F)F)C2CCCCC21,-69.72,Train
CCCC/C=C/C(F)(F)F,-59.0,Train
CC1(C)CCCN(C(=O)[C@H]2C[C@H](F)CN2)C1,-173.42,Train
N#CC1(C(=O)N2CCC(C(F)(F)F)CC2)CCCC1,-73.55,Train
CCCCCCCCC1=C(F)C=CS1,-137.0,Train
CCCCNC(F)(F)F,-49.0,Train
F/C(Cl)=C/C1=CC=C(I)C=C1,-70.0,Train
[H]C(F)(CCCCCCCC)SC1=CC=CC=C1,-145.0,Train
FC(F)C1CCN(CC2CCON2)CC1,-123.55,Train
O=[N+]([O-])C1=CC=C(SC(F)F)C=C1,-91.6,Train
CCCC(C)(F)F,-91.0,Train
CN1[NH]C(C(F)(F)F)C(-C2CCC(Cl)CC2)C1=N,-59.9,Train
O=C(CO)N1CCCC(C(F)(F)F)C1,-71.61,Train
CCCC(N)C(F)(F)CCC,-110.3,Train
CC1NN(C(F)F)C(C)C1CC(=O)N1CCCCO1,-94.91,Train
CN1NC(C(=O)NC2CCCC(C(F)(F)F)C2)CCC1=O,-62.47,Train
CCCC(O)C(F)(F)F,-80.0,Train
O=C(O)C1OCNC1C(F)(F)F,-61.36,Train
CC1(C)NC(=O)N(CC2CCCC(C(F)(F)F)C2)C1=O,-62.42,Train
CO[C@@H]1CCC[C@H]1NC(=O)C1CC(F)C[NH]1,-163.91,Train
CCCCCC(F)(F)F,-68.0,Train
C#CC1=CC=C(C(F)(F)F)S1,-53.0,Train
[H]C1=NNC(C(F)(F)F)=C1[H],-62.0,Train
COC1(C)CN(C(=O)NC2CCCCC2C(F)(F)F)C1,-60.71,Train
CC1CC(C(=O)N2CCC2)CC(C)C1OC(F)F,-79.46,Train
FC1=NC2=CC=CC=C2N=C1,-74.0,Train
O=C1NC(C(F)(F)F)NC2CCCCN12,-75.47,Train
O=C(CC(F)(F)F)N1CCCC2(CC=CCC2)C1,-62.95,Train
FC/C=C/C1=CC=CC=C1,-210.0,Train
NC(=O)[C@@H]1CN(C(=O)C2CC=CC2)C[C@H]1C(F)(F)F,-70.71,Train
CC1CNCC(C(=O)NC2(C(F)F)CC2)C1,-120.91,Train
FC(F)(F)C1=CC2=C(C=CC=C2)O1,-65.0,Train
CN(CC(F)F)C1CCC(C#N)CN1,-122.24,Train
COC(=O)F,-19.0,Train
CNC(=O)NC1CCC(C(F)(F)F)NC1,-66.35,Train
FC(F)(OC1=CC=CC=C1)OC1=CC=CC=C1,-56.0,Train
COC1=CC=C(C(F)F)C=C1,-109.0,Train
CC1(C)C(C(F)(F)F)CCN1C(=O)NC1CCCNC1,-65.15,Train
OC[C@H]1CCCN1C1CCCC(C(F)(F)F)N1,-68.2,Train
[H]C(F)(C1=CC=CC=C1)[N+](=O)[O-],-137.0,Train
ON1NNC2CCC(C(F)(F)F)CC21,-61.73,Train
OC1CCN(C2CC(C(F)(F)F)NC3CCCCC23)CC1,-67.75,Train
FC(F)(F)C1CNC(N2CCCO2)C(Cl)C1,-61.78,Train
CN1C(=O)N(CC(F)(F)F)C(=O)C1C1CCCCC1,-70.82,Train
FC(F)(F)C1=CN=CN=C1,-62.0,Train
O=S(=O)(N[C@@H]1CCCC[C@H]1F)C1CC1,-174.58,Train
CCOC(=O)CC(F)C1=CC=CC=C1,-173.0,Validation
[H]N1C=C(F)C=C1C(=O)O,-165.0,Validation
CCCC/N=C(/C1=CC=CC=C1)C(F)(F)F,-72.0,Validation
CCC(F)(F)C(C)=O,-110.0,Validation
CC1=CCN(C2NCCC(C(F)F)N2)CC1,-120.41,Validation
N#CC1C[NH]C(C(=O)NC2CC(C(F)(F)F)CCN2)C1,-64.84,Validation
CC(=O)N1CCC(C2CCC(C(F)(F)F)CC2)CC1,-61.92,Validation
COC(=O)C(=O)C(F)(F)F,-76.0,Validation
CC1NOCC1CN1C[C@@H](F)C[C@H]1CO,-167.83,Validation
FC(F)[C@H]1CCCN1CC1CNCS1,-124.34,Validation
[H]C1=C(C(F)F)ON=C1C1=CC=CC=C1,-119.0,Validation
CC1(C)CN(C(=O)C2CCNCC2)CCC1C(F)(F)F,-64.62,Validation
NC1CC(-C2CCC(OC(F)F)CC2)NO1,-82.38,Validation
O=C(O)C(F)(F)F,-76.0,Validation
O=C1[NH]C(=O)N(C2CCCO2)CC1F,-166.78,Validation
CC1CCC(CF)CC1,-223.0,Validation
[H]/C(C(=O)OC)=C(/F)C1=CC=CC=C1,-97.0,Validation
FC(F)(F)C1=CN=CN1,-62.0,Validation
O=S(CF)C1=CC=CC=C1,-213.0,Validation
CCCCC(CC)C(F)F,-123.0,Validation
CC1(CC(F)(F)F)CN(C(=O)C2CCNC2=O)C1,-61.7,Validation
CCCOC(F)F,-84.2,Validation
CN1C(=O)C[C@H](C(=O)O)[C@H]1C1CCC(C(F)(F)F)CC1,-62.73,Validation
[H]/C(C1=CC=CC=C1)=C(/F)OC,-88.0,Validation
FC1=NC=NC2=CC=CC=C21,-64.0,Validation
FC(F)=C(Cl)Cl,-89.0,Validation
FC1=CC=CC(F)=C1,-110.0,Validation
FC(F)(F)I,-5.1,Validation
CC1CCC(NC(=O)[C@H]2C[C@@H]2C(F)F)CN1,-116.22,Validation
Cl.O=S1(=O)CCC(NCC(F)(F)F)CC1,-71.61,Validation
O=C(O)C1C(C(F)F)NC2CCCCN12,-114.79,Validation
CC1CN(C(=O)C2CCCC(OC(F)F)C2)CC(C)O1,-82.23,Validation
CCC(F)F,-120.0,Validation
[H]C1=NOC(C(F)(F)F)=C1[H],-62.0,Validation
CCOC(=O)C(F)(F)C1=CC=CO1,-103.0,Validation
CC1COCC(C)N1C(=O)C1CCC(OC(F)F)CC1,-82.36,Validation
O=C(CCC(F)(F)F)N1CCC[C@H]2CCCC[C@H]21,-66.25,Validation
FC(F)(F)C1=CNC=C1,-61.0,Validation
FC1=NC(F)=NC(F)=N1,-33.0,Validation
O=C(CC1CCOC1)N1CCOC(CF)C1,-232.24,Validation
CC1NNC(N2CCC(CF)CC2)S1,-223.28,Validation
CN=S(=O)(C1=CC=CC=C1)C(F)(F)F,-72.0,Validation
CN(C)C(=O)N1CCC(N2CCC(C(F)(F)F)N2)CC1,-61.28,Validation
CC(=O)NC1CCCN(CC(F)(F)F)C1,-67.86,Validation
CC1C(CN2CCCC(C(F)(F)F)C2)CNN1C,-72.36,Validation
CC1(C)CN(C(=O)C2CC[NH]N2)CCC1C(F)(F)F,-64.21,Validation
CCOC(=O)C(F)(Br)SC1=CC=CC=C1,-84.0,Validation
CC(C)C(C)(F)F,-102.2,Validation
CC1=CC=C(F)S1,-134.0,Validation
Cl.N[C@H]1CCN(C(=O)C2(C3CCCC(C(F)(F)F)C3)CC2)C1,-62.04,Validation
CNC(=O)NC1CC(OC(F)F)N(C)N1,-84.93,Validation
FC=C(Cl)Cl,-122.0,Validation
CN1CC(CNC(=O)C2CC(F)C[NH]2)CN1,-163.85,Validation
O=C(NC1(CF)CCC1)C1=CCCC1,-224.95,Validation
FC(F)(F)CSC1=CC=CC=C1,-69.0,Validation
O=C(CO)N1CCCC(CC(F)(F)F)C1,-63.2,Validation
O=C1CCC(C(F)(F)F)CN1CC1CCC2C(C1)OCO2,-62.08,Validation
O=S1(=O)CC[C@]2(C(F)(F)F)CNC[C@@H]21,-74.53,Validation
O=C([O-])CC1NC(C(F)(F)F)CS1.[Na+],-63.38,Validation
FC1=NC=CC=C1,-67.0,Validation
CCCCCCCCOC(F)(F)Cl,-27.0,Validation
O=C(NCC(F)(F)F)C1COC2CCCCC2O1,-72.17,Validation
CC1(C)CNCCN1CC(F)(F)F,-70.64,Validation
CNC(=O)N1CCC(CC(F)(F)F)CC1,-62.83,Validation
FC(F)(F)C1CCNC(N2CCCOCC2)C1,-65.09,Validation
N#CC1(CN2CCC(C(F)(F)F)N2)CCC1,-61.65,Validation
[H]C1=NN(C)C([H])=C1F,-175.0,Validation
CCOC(=O)C(F)(F)Cl,-64.5,Validation
FC(F)(F)OC1=CC=CC=C1,-58.0,Validation
O=C(CC(F)(F)F)N1CC(O)C2(CC2)C1,-62.59,Validation
FC(F)(F)C1=NCCO1,-70.0,Validation
CC1NCC(CN[C@@H]2CCCC[C@H]2F)CN1,-175.76,Validation
O=C(N[C@@H]1C[C@H]1CO)C1CC(F)C[NH]1,-163.84,Validation
FC(F)F,-78.0,Validation
CN1CCCC(NC(=O)C2CCCCC2C(F)(F)F)C1=O,-58.57,Validation
CNC(=O)N[C@@H]1CCCC[C@@H]1C(F)(F)F,-69.54,Validation
CC1CCCCC1NC(=O)[C@H]1C[C@H](F)CN1,-175.56,Validation
N#CCCN1CCCC(O)(C(F)(F)F)C1,-83.09,Validation
CC1CCC(C(=O)N2CCC(O)(C(F)(F)F)C2)S1,-80.15,Validation
COC1CCCC(C(=O)N2CC3CC2(C(F)(F)F)C3)C1,-67.15,Validation
Cl.NC1(C2CCC(C(F)(F)F)CC2)CCC1,-62.35,Validation
FC(Cl)(Cl)C(Cl)(Cl)Cl,-64.0,Validation
O=C(O)[C@]1(C2CCCCC2)C[C@@H](F)C1,-165.2,Validation
C=C(F)CO,-108.0,Validation
CN1C(=O)C[C@H](N)[C@H]1C1CCC(Cl)C(F)C1.Cl,-114.98,Validation
FCCl,-169.0,Validation
[H]C1=C(F)C(F)=C([H])O1,-182.0,Validation
CC1CC(C(=O)N(C)C2CC2)NN1C(F)F,-95.93,Validation
FC(F)(F)C1=NC2=CC=CC=C2O1,-67.0,Validation
COC(=O)C(F)(F)S(=O)(=O)Cl,-100.0,Validation
O=C1CN(C2CCC(C(F)(F)F)CN2)C2CCCCC2N1,-60.98,Validation
CC1C(NC(=O)C2CCOC2)CCCC1C(F)(F)F,-60.07,Validation
CCCCC1=C(F)SC2=CC=CC=C21,-133.0,Validation
O=CCF,-232.0,Validation
[H]N1C2=CC=CC=C2C=C1C(F)F,-110.0,Validation
CC1NCCCC1C(=O)N1CCC(O)(C(F)(F)F)CC1,-84.28,Validation
N#CC1CCCN(CCC(F)(F)F)C1=O,-64.93,Validation
O=C(C1CCOC1)N1CC(CC(F)F)C1,-116.83,Validation
CC(F)(F)C#N,-85.0,Validation
CCCCCCCC(F)(F)OC,-79.0,Validation
OC1=CC=NC(SC(F)F)=N1,-98.0,Validation
COCCF,-223.0,Validation
O=C([O-])C1CCCN(CC(F)(F)F)C1=O.[K+],-69.42,Validation
CC1(F)CCCN(CC2CNNS2)C1,-148.2,Validation
FC1=CC(F)=CC(F)=C1,-101.0,Validation
FC(F)(F)CC1=CC=CC(CC(F)(F)F)=N1,-65.0,Validation
CC(F)/C=C/C1=CC=CC=C1,-166.0,Validation
N#CC1=CC(C(F)(Br)Br)=CC=C1,-58.0,Validation
[H]/C(C1=CC=CC=C1)=C(/F)CO,-114.0,Validation
O=C(C1CCCC(C(F)F)C1)N1CCCC1,-110.72,Validation
O=C(CN1CC(C(F)(F)F)CC(Cl)C1=O)N1CCC1,-62.15,Validation
O=C(C1=CC=CC=C1)C(F)(F)I,-54.0,Validation
CC1NCCC(N2CC(CF)C2)N1,-227.84,Validation
FC(F)Br,-68.0,Validation
FC(F)(F)C1=CC=CC(Cl)=N1,-69.0,Validation
FC(F)(F)OC1CC2CCC21,-58.0,Validation
[H]C1=NN(C)C(C(F)F)=C1C,-113.0,Validation
NC1CC(C(F)(F)F)C2CN[NH]C2C1,-61.92,Validation
[H]C1=C([H])N(C)N=C1C(F)F,-112.0,Validation
O=C(CN1NCC2CCCCC21)N1CCCC(F)(CO)C1,-167.98,Validation
[H]C([H])=C(C(=O)CCCCCCC)C(F)(F)F,-64.0,Validation
O=C(O)C1CC(C(F)F)NO1,-115.77,Validation
CC1NN(-C2CCCCC2)C(C)C1C(N)C(F)(F)F.Cl,-76.68,Validation
CC1(F)CCC(C(C)(C)C)CC1,-127.0,Validation
N#CCC(F)(F)F,-65.0,Validation
CS(=O)(=O)NC1CC(C(F)(F)F)C[NH]C1=O,-62.21,Validation
[H]C1=C(C(F)(F)F)ON=C1C,-59.0,Validation
C=C(CF)C1=CC=CC=C1,-213.0,Test
O=C(O)C1CCC(C(F)F)NC1,-117.68,Test
COC1CC(C(=O)N2CCCC2C(F)(F)F)ON1,-73.49,Test
FC(F)(F)CI,-65.6,Test
O=C(O)CCC(F)(F)F,-68.0,Test
CC1CCOC1C(=O)N1CC(CC(F)F)C1,-116.73,Test
FC(F)(SC1=CC=CC=C1)SC1=CC=CC=C1,-49.0,Test
CC(C1CCCCC1F)N(C)C(=O)C1CCNC1.Cl,-117.57,Test
CC1=CC(C(F)(F)F)=C(C)N1CC(C)C,-56.0,Test
Cl.NCC(=O)NC1(C2CCCCC2F)CC1,-116.66,Test
CNC1NCNCC1F,-153.3,Test
O=C(C1CCC(-C2NOC(C(F)(F)F)N2)CC1)N1CCC1,-65.67,Test
FC(Br)=C(C1=CC=CC=C1)C1=CC=CC=C1,-71.0,Test
O=C(NCC(F)(F)F)N1CC2CCCCCC21,-73.03,Test
CC1CCC(NC(=O)C2CC(F)C[NH]2)CN1,-163.27,Test
CCCN1C(=O)C2CCC(C(F)(F)F)NC2N(C)C1=O,-68.02,Test
O=C(C1CCCO1)N1CC(O)(C(F)F)C1,-134.59,Test
CCN(CC)C(F)(F)F,-59.0,Test
N#CC(Br)C(F)(F)F,-69.0,Test
O=C1CC(C(F)(F)F)C2C([NH]1)CCC2,-66.75,Test
FC(F)(F)C(Cl)Cl,-78.5,Test
CN1NC(C(F)(F)F)NC1N,-66.13,Test
[H]/C(CCC)=C(/F)S(=O)(=O)C1=CC=CC=C1,-130.0,Test
FC(F)OC1=CC=CC=C1,-87.0,Test
[H]C(F)(SC1=CC=CC=C1)C(=O)OCC,-159.0,Test
OCC1CCNN1C(F)F,-95.13,Test
CNC(=O)N1CCN(C(C)C(F)(F)F)CC1,-70.78,Test
CN1CNCC1C(=O)NC1CC(C)(F)C1,-137.82,Test
FC1=CC=CC=C1,-113.0,Test
FC(F)(F)C(Cl)(Cl)Cl,-82.2,Test
COC1=CC=C(OC(F)F)C=C1,-75.8,Test
FC(F)(F)C1=CCN(C2NCCCN2)CC1,-69.21,Test
O=C(OC(=O)C(F)(F)F)C(F)(F)F,-76.0,Test
OCC1C(OC(F)F)CCC2CCCCC12,-81.12,Test
OC1CCN(C2CCC(C(F)(F)F)CN2)CC1,-60.98,Test
O=C(O)C1CCCN2CC(C(F)(F)F)NC21,-61.84,Test
CC(C)(C)C(F)F,-129.0,Test
O=C(CC1CCCS1)N1CC(CF)C1,-228.39,Test
O=C(NCC1=CCCOC1)C1CC(F)C[NH]1,-163.81,Test
O=C(OCF)C1=CC=CC2=CC=CC=C21,-158.0,Test
FC(F)(F)C1CCCCC1,-75.0,Test
FC(F)(F)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,-63.4,Test
O=C(C1CCOCC1)N1CCC2C1CCCC2C(F)(F)F,-62.28,Test
O=C(C1CCCCC1)N1CCN(C2CC(C(F)F)C2)CC1,-122.38,Test
O=C(CN1CCC(C(F)(F)F)CC1)N1CCNC1=O,-73.51,Test
[H]C(=C1CCCCC1)C(F)(F)F,-58.0,Test
C=C(CC)CC(F)(F)F,-63.0,Test
CC1CC(NC(=O)C2CCC(C(F)(F)F)CC2)N(C)N1,-62.67,Test
NC1NNC(C(F)F)O1,-120.89,Test
CC(F)(F)C1=C2C=CC=CC2=NC2=CC=CC=C21,-75.0,Test
[H]N1C=C(F)C(N)=NC1=O,-171.0,Test
[H]/C(=C(/C)C(=O)C1=CC=CC=C1)C(F)(F)F,-60.0,Test
[H]/C(CCCCCCC)=C(/F)C(=O)OCCCC,-121.3,Test
FC1=C2N=CC=CC2=CC=C1,-126.0,Test
CC1CN(C2CCCC(C(F)(F)F)N2)CCCO1,-68.22,Test
CN1CCC(N2CCC(CF)CC2)C1=O,-222.54,Test
O=C(O)C1CCOC1C(F)(F)F,-61.99,Test
CC(C)(C)CC1(F)N=N1,-133.0,Test
C#CC1=C(C(F)(F)F)C=CO1,-57.0,Test
CC1NN(CC(O)C(F)(F)F)CC1C#N,-78.25,Test
FC(F)SC1=CC=CC=C1,-96.0,Test
Cl.NC(C1CCOCC1)C(F)(F)F,-73.25,Test
CN1C(=S)N(C(F)F)C2=C1C=CC=C2,-103.0,Test
O=C(NC1CCCC(C(F)(F)F)C1)C1CCCNC1,-62.42,Test
FC(Cl)Cl,-82.0,Test
O=S1CCN(CC2NC3CCCCC3N2C(F)F)CC1,-97.21,Test
O=C(O)CC1CC(C(F)(F)F)CO1,-59.35,Test
CP(C)CC(F)(F)F,-59.0,Test
CC(C)F,-165.0,Test
O=C(C1CCC[NH]1)N1CCCC1CF,-228.5,Test
O=[N+]([O-])C(F)(F)F,-74.0,Test
O=C1CCC(C(=O)N2CCC(CC(F)(F)F)CC2)CN1,-63.01,Test
CCCOC(=O)CC(F)(F)Cl,-58.0,Test
FC(F)(F)/C=C/C=C/C1=CC=CC=C1,-63.0,Test
[H]C(=O)/C([H])=C(/[H])C(F)(F)F,-66.0,Test
CC1(C)CN(C(N)=O)CC(C(F)(F)F)O1,-77.65,Test
FCN1C=NC2=CC=CC=C21,-164.0,Test
CC(=O)C(F)C1=CC=CC=C1,-183.0,Test
CN1NCC(C(F)(F)F)C1C(=O)O,-56.64,Test
CS(=O)(=O)NC1(C2CCCC(C(F)(F)F)C2)CCC1,-62.13,Test
CCCCCCC(C)C(F)(F)F,-74.0,Test
CC(=O)N(C1=CC=CC=C1)C(F)F,-98.0,Test
Cl.FC(F)(F)C1CCC(C2=CCNCC2)CC1,-62.19,Test
CC1(F)CCCN(C(=O)C2CCCNC2)C1,-152.48,Test
O=C1CCN(CC2NC(C(F)(F)F)CS2)CCN1,-63.49,Test
O=C1CC(C(F)(F)F)C(C(=O)O)CN1,-68.64,Test
O=C(N[C@H]1C[C@H]1C(F)F)C1CNNC2CCCCC12,-109.38,Test
CC1(F)CC(NC(=O)C2CCCS2)C1,-136.72,Test
CC(Br)CF,-210.0,Test
CC1CNCCN(CC(F)(F)F)C1,-69.75,Test
FC1CCC1,-160.0,Test
CCCCCCCC(F)(F)[N+](=O)[O-],-87.0,Test
C=C(F)Cl,-68.0,Test
CC(C)(C)F,-131.0,Test
O=C(CCC(F)(F)F)N1CC2CCC1C2,-66.4,Test
CC1(C)CCCN1C(=O)C1NCCCC1C(F)(F)F,-61.0,Test
FC(F)(F)C1CC2CC[NH]C2CN1,-64.86,Test
CCOC(=O)C(F)(Br)SCC,-81.0,Test
O=S1(=O)CCCN1CC1CCC(C(F)(F)F)CC1,-62.15,Test
CCC1(O)CCN(C2CCC(F)CN2)C1,-145.84,Test
Cl.CN1NC(N)CC1C(F)F,-115.05,Test
[H]C(F)(OC1=CC=CC=C1)C(=O)OCC,-130.0,Test
C=C(F)CCl,-101.0,Test
[H]C(F)(C(=O)OCC)P(=O)(OCC)OCC,-211.0,Test
CC(C)C1CCOC1C(=O)N1CC(CF)C1,-228.34,Test
CC1C[NH]CC1C(=O)N1CC(CC(F)F)C1,-116.7,Test
CC1[NH]NCC1C(=O)N[C@@H]1CCCC[C@H]1F,-175.95,Test
FC(F)(F)C1=NC(Cl)=C(Cl)S1,-56.0,Test
O=[N+]([O-])C1=CC=C(CF)C=C1,-216.0,Test
CC1CN(C(=O)CC(F)(F)F)C2CCCNC2O1,-62.43,Test
C#CC(F)(F)F,-52.0,Test
CC1NC(NC(=O)[C@@H]2CCCO2)SC1C(F)(F)F,-52.63,Test
CC1=CC=C(F)C2=CC=CC=C12,-127.0,Test
CC(F)C#N,-182.0,Test
CC1(F)CC(NC(=O)C2=CCCC2)C1,-137.97,Test
FC(F)C1=CCCCC1,-116.0,Test
CC1CCCC(C(=O)N2CCC(O)(C(F)(F)F)C2)C1C,-59.62,Test
CN1C(C(F)(F)F)CCCC1=O,-64.14,Test
CC(C)(F)SC1=CC=CC=C1,-108.0,Test
CN1NCCC1CN1CCCCC1C(F)F,-123.32,Test
FC(F)N1C=NC2=C1C=CC=C2,-96.0,Test
FC(F)(F)C1CCCCC1C1CNCCO1,-58.37,Test
FC1(F)CCCC1,-93.3,Test
FCC1CCCN1C1NCCCN1,-227.16,Test
FC(F)OCC1=CC=CC=C1,-84.8,Test
O=C1CCN1C1CCC(C(F)(F)F)CC1,-61.68,Test
O=C(NC1NCCS1)C1CCC(C(F)(F)F)NC1=O,-76.66,Test
