feature,importance
ECFP_F_220,1.8574329739829153e-06
Morgan_30,1.840420373968402e-06
Morgan_627,1.8360209806469879e-06
ECFP_F_20,1.8196667629249602e-06
ECFP_F_227,1.7501882818667774e-06
Morgan_19,1.7118176440700927e-06
ECFP_F_665,1.5895819210630338e-06
ECFP_F_223,1.5680323032101737e-06
Morgan_704,1.5465704223435924e-06
ECFP_F_742,1.5338434024941172e-06
Morgan_660,1.5033614708791243e-06
ECFP_F_363,1.4277392466791559e-06
ECFP_F_327,1.4038188131368172e-06
ECFP_F_685,1.3992341787697132e-06
ECFP_F_39,1.3489337986581536e-06
ECFP_F_532,1.3144771563316863e-06
ECFP_F_121,1.2830376007712687e-06
ECFP_F_338,1.242730966712094e-06
ECFP_F_125,1.2293310359881188e-06
ECFP_F_1,1.1690204802979486e-06
ECFP_F_233,1.1246421622897143e-06
ECFP_F_583,1.0762154992044453e-06
ECFP_F_435,1.0540864040464214e-06
ECFP_F_189,1.0031665658514546e-06
ECFP_F_221,9.993003250053614e-07
ECFP_F_938,9.19574353208985e-07
ECFP_F_961,8.596003341142156e-07
ECFP_F_8,8.506819329587207e-07
ECFP_F_777,8.479510767830722e-07
ECFP_F_496,8.474695412756463e-07
ECFP_F_443,8.132673489760825e-07
Morgan_205,7.953276538687163e-07
ECFP_F_764,7.953276538687161e-07
ECFP_F_624,7.949461834276593e-07
ECFP_F_754,7.859369016036345e-07
ECFP_F_635,7.648899471947403e-07
ECFP_F_877,7.391413009705297e-07
ECFP_F_962,7.098193758225439e-07
ECFP_F_194,6.998116383376459e-07
Morgan_703,6.977150748431125e-07
ECFP_F_218,6.654284199331826e-07
ECFP_F_35,6.392248653654751e-07
ECFP_F_201,6.298880519321559e-07
ECFP_F_732,6.237273447788938e-07
ECFP_F_595,6.208940849882259e-07
ECFP_F_379,6.177232149724521e-07
Morgan_858,6.146655179941486e-07
ECFP_F_574,6.146655179940836e-07
ECFP_F_761,6.146655179940593e-07
ECFP_F_205,6.146655179940574e-07
ECFP_F_365,6.146655179940571e-07
ECFP_F_797,6.146655179940566e-07
ECFP_F_162,6.146655179940367e-07
ECFP_F_265,6.046808997733211e-07
Morgan_601,5.762921542986496e-07
Morgan_8,5.398806202392952e-07
ECFP_F_503,5.075770010986168e-07
ECFP_F_332,5.028898313424294e-07
ECFP_F_640,4.471404028267073e-07
ECFP_F_781,4.319615906291001e-07
ECFP_F_929,4.235032831839794e-07
ECFP_F_157,3.962721137228279e-07
ECFP_F_291,3.850295484472402e-07
ECFP_F_76,3.8497862500673194e-07
ECFP_F_299,3.7231266819212753e-07
ECFP_F_857,3.665328427166216e-07
ECFP_F_970,3.6056133086719837e-07
ECFP_F_14,3.522847615223049e-07
ECFP_F_142,3.4681547028553344e-07
ECFP_F_824,3.41948513829036e-07
Morgan_279,3.165741653068561e-07
ECFP_F_467,3.061147292458718e-07
ECFP_F_719,3.0282811808503054e-07
ECFP_F_910,3.0282811808501815e-07
ECFP_F_456,3.0282811808501497e-07
ECFP_F_893,3.0282811808501465e-07
ECFP_F_950,2.93003168433579e-07
ECFP_F_992,2.911049931552418e-07
ECFP_F_998,2.6542678577717433e-07
ECFP_F_977,2.4982086960062214e-07
ECFP_F_675,2.3814768781258875e-07
ECFP_F_788,2.326664350180706e-07
ECFP_F_987,2.080302419874805e-07
ECFP_F_787,1.971409445837877e-07
ECFP_F_238,1.802806654336112e-07
ECFP_F_791,1.8028066543361072e-07
ECFP_F_127,1.802806654336058e-07
ECFP_F_980,1.7902417845635902e-07
ECFP_F_880,1.7824761263488967e-07
MACCS_20,1.7678086574047e-07
Morgan_410,1.727859000607397e-07
ECFP_F_637,1.5998892579128331e-07
ECFP_F_113,1.4885084497522366e-07
ECFP_F_848,1.368754436014576e-07
ECFP_F_995,1.3687544360145745e-07
MACCS_18,1.3059118328359797e-07
ECFP_F_459,1.274094492632121e-07
ECFP_F_370,1.210997217609247e-07
ECFP_F_944,1.1960276267003472e-07
ECFP_F_926,1.1960276267003308e-07
ECFP_F_867,1.1960276267003054e-07
ECFP_F_481,1.196027626700264e-07
ECFP_F_776,1.0861434205654501e-07
ECFP_F_724,9.751607384499652e-08
ECFP_F_580,8.77914747270803e-08
ECFP_F_989,8.514612034356583e-08
ECFP_F_702,8.514612034356535e-08
ECFP_F_412,8.514612034356407e-08
ECFP_F_444,8.514612034356241e-08
ECFP_F_536,7.633615292532664e-08
ECFP_F_378,7.441240734625563e-08
Morgan_164,7.376744178040388e-08
ECFP_F_906,7.068215919415078e-08
ECFP_F_254,6.934584261382467e-08
Morgan_727,6.638733807569515e-08
Morgan_999,6.370472463165185e-08
ECFP_F_250,6.370472463164812e-08
ECFP_F_75,6.370472463161706e-08
ECFP_F_923,4.94566434372892e-08
ECFP_F_983,3.9507828587659736e-08
Morgan_78,3.9507828587651617e-08
ECFP_F_830,3.950782858761371e-08
ECFP_F_1003,3.9507828587613705e-08
Morgan_89,3.7730715147524976e-08
ECFP_F_141,3.2286654909986115e-08
ECFP_F_522,3.228665490998314e-08
Morgan_156,3.2286654909979286e-08
ECFP_F_116,3.2286654909976725e-08
ECFP_F_280,2.8095220283681494e-08
ECFP_F_535,2.7749576553930567e-08
ECFP_F_37,2.272573780508067e-08
ECFP_F_670,1.946574894614152e-08
ECFP_F_400,1.9465748946135103e-08
ECFP_F_450,1.6860279150241288e-08
ECFP_F_888,1.6860279150188864e-08
ECFP_F_353,1.3004470971859226e-08
ECFP_F_807,1.3004470971859223e-08
ECFP_F_652,1.300447097185922e-08
ECFP_F_673,1.169696590939044e-08
ECFP_F_464,1.1554876399565469e-08
ECFP_F_85,1.1554876399549701e-08
ECFP_F_669,1.0334863373567211e-08
ECFP_F_905,1.0334863373567206e-08
ECFP_F_123,1.0334863373562948e-08
ECFP_F_96,9.537511188929655e-09
ECFP_F_38,7.643785618167684e-09
ECFP_F_746,6.977434562533951e-09
ECFP_F_441,6.39457840951394e-09
ECFP_F_79,5.428371041368497e-09
MACCS_39,4.686378380684288e-09
ECFP_F_682,4.665707169344935e-09
ECFP_F_727,4.4060522891858576e-09
ECFP_F_866,2.3505541828781724e-09
Morgan_262,1.9904208309771766e-09
Morgan_570,3.3108441561625195e-19
ECFP_F_52,9.839365282534199e-20
ECFP_F_242,2.2290776818968466e-20
ECFP_F_486,1.4278730419224833e-20
ECFP_F_955,1.4071792297207074e-20
ECFP_F_731,1.365791605317141e-20
ECFP_F_382,1.1859949224483214e-20
ECFP_F_509,1.1859949224482836e-20
Morgan_571,1.0575336312729106e-20
ECFP_F_925,9.6636623310604e-21
ECFP_F_174,6.5888606802684506e-21
ECFP_F_591,3.953316408161074e-21
ECFP_F_645,3.51405902947651e-21
ECFP_F_943,3.5140590294764935e-21
ECFP_F_149,3.2944303401342268e-21
ECFP_F_534,3.2944303401342253e-21
ECFP_F_25,1.757029514738255e-21
ECFP_F_337,1.757029514738254e-21
ECFP_F_312,0.0
MACCS_5,0.0
MACCS_134,0.0
ECFP_F_53,0.0
ECFP_F_1016,0.0
ECFP_F_1015,0.0
ECFP_F_48,0.0
ECFP_F_31,0.0
ECFP_F_1013,0.0
ECFP_F_54,0.0
MACCS_7,0.0
ECFP_F_302,0.0
ECFP_F_313,0.0
MACCS_6,0.0
ECFP_F_1017,0.0
ECFP_F_51,0.0
MACCS_4,0.0
MACCS_3,0.0
ECFP_F_310,0.0
ECFP_F_307,0.0
ECFP_F_306,0.0
ECFP_F_1021,0.0
ECFP_F_44,0.0
ECFP_F_305,0.0
MACCS_2,0.0
ECFP_F_304,0.0
MACCS_0,0.0
ECFP_F_47,0.0
MACCS_1,0.0
ECFP_F_46,0.0
ECFP_F_320,0.0
ECFP_F_1011,0.0
ECFP_F_985,0.0
ECFP_F_346,0.0
ECFP_F_990,0.0
ECFP_F_13,0.0
ECFP_F_5,0.0
ECFP_F_349,0.0
Morgan_1007,0.0
ECFP_F_986,0.0
ECFP_F_984,0.0
ECFP_F_30,0.0
Morgan_18,0.0
ECFP_F_350,0.0
Morgan_904,0.0
Morgan_900,0.0
Morgan_569,0.0
ECFP_F_354,0.0
ECFP_F_978,0.0
ECFP_F_15,0.0
ECFP_F_993,0.0
ECFP_F_19,0.0
ECFP_F_994,0.0
ECFP_F_1010,0.0
ECFP_F_314,0.0
ECFP_F_316,0.0
MACCS_9,0.0
ECFP_F_1006,0.0
ECFP_F_325,0.0
ECFP_F_27,0.0
ECFP_F_334,0.0
ECFP_F_335,0.0
ECFP_F_999,0.0
ECFP_F_24,0.0
ECFP_F_23,0.0
ECFP_F_339,0.0
ECFP_F_343,0.0
ECFP_F_22,0.0
ECFP_F_63,0.0
ECFP_F_64,0.0
MACCS_10,0.0
ECFP_F_199,0.0
ECFP_F_140,0.0
ECFP_F_139,0.0
ECFP_F_137,0.0
ECFP_F_210,0.0
ECFP_F_136,0.0
ECFP_F_211,0.0
ECFP_F_126,0.0
ECFP_F_217,0.0
ECFP_F_120,0.0
ECFP_F_357,0.0
ECFP_F_119,0.0
ECFP_F_224,0.0
ECFP_F_225,0.0
ECFP_F_229,0.0
ECFP_F_230,0.0
ECFP_F_115,0.0
ECFP_F_231,0.0
ECFP_F_143,0.0
ECFP_F_191,0.0
ECFP_F_236,0.0
ECFP_F_188,0.0
ECFP_F_151,0.0
ECFP_F_152,0.0
ECFP_F_153,0.0
ECFP_F_154,0.0
ECFP_F_148,0.0
ECFP_F_147,0.0
ECFP_F_145,0.0
ECFP_F_164,0.0
ECFP_F_166,0.0
ECFP_F_168,0.0
ECFP_F_171,0.0
ECFP_F_178,0.0
ECFP_F_179,0.0
ECFP_F_180,0.0
ECFP_F_183,0.0
ECFP_F_186,0.0
ECFP_F_187,0.0
ECFP_F_235,0.0
ECFP_F_114,0.0
ECFP_F_301,0.0
ECFP_F_84,0.0
ECFP_F_283,0.0
ECFP_F_82,0.0
MACCS_23,0.0
ECFP_F_292,0.0
ECFP_F_293,0.0
Morgan_48,0.0
ECFP_F_296,0.0
ECFP_F_74,0.0
ECFP_F_71,0.0
ECFP_F_70,0.0
ECFP_F_298,0.0
ECFP_F_67,0.0
MACCS_15,0.0
MACCS_14,0.0
ECFP_F_300,0.0
ECFP_F_150,0.0
MACCS_12,0.0
MACCS_26,0.0
ECFP_F_277,0.0
MACCS_45,0.0
ECFP_F_273,0.0
ECFP_F_245,0.0
ECFP_F_249,0.0
MACCS_42,0.0
ECFP_F_110,0.0
ECFP_F_252,0.0
ECFP_F_109,0.0
ECFP_F_259,0.0
ECFP_F_104,0.0
ECFP_F_102,0.0
ECFP_F_261,0.0
ECFP_F_262,0.0
ECFP_F_98,0.0
ECFP_F_266,0.0
ECFP_F_268,0.0
ECFP_F_270,0.0
ECFP_F_271,0.0
ECFP_F_90,0.0
ECFP_F_222,0.0
ECFP_F_690,0.0
ECFP_F_358,0.0
ECFP_F_568,0.0
ECFP_F_573,0.0
ECFP_F_792,0.0
ECFP_F_790,0.0
ECFP_F_575,0.0
ECFP_F_786,0.0
ECFP_F_785,0.0
ECFP_F_576,0.0
ECFP_F_579,0.0
ECFP_F_584,0.0
ECFP_F_779,0.0
ECFP_F_586,0.0
ECFP_F_587,0.0
ECFP_F_775,0.0
ECFP_F_590,0.0
ECFP_F_773,0.0
ECFP_F_772,0.0
ECFP_F_770,0.0
ECFP_F_594,0.0
ECFP_F_768,0.0
ECFP_F_597,0.0
ECFP_F_765,0.0
ECFP_F_600,0.0
ECFP_F_601,0.0
ECFP_F_569,0.0
ECFP_F_567,0.0
ECFP_F_603,0.0
ECFP_F_566,0.0
ECFP_F_541,0.0
ECFP_F_822,0.0
ECFP_F_821,0.0
ECFP_F_820,0.0
ECFP_F_542,0.0
ECFP_F_543,0.0
ECFP_F_545,0.0
ECFP_F_546,0.0
ECFP_F_547,0.0
ECFP_F_814,0.0
ECFP_F_549,0.0
ECFP_F_812,0.0
ECFP_F_811,0.0
ECFP_F_553,0.0
ECFP_F_554,0.0
ECFP_F_808,0.0
ECFP_F_806,0.0
ECFP_F_556,0.0
ECFP_F_804,0.0
ECFP_F_559,0.0
ECFP_F_802,0.0
ECFP_F_801,0.0
ECFP_F_561,0.0
ECFP_F_602,0.0
ECFP_F_607,0.0
ECFP_F_362,0.0
ECFP_F_723,0.0
ECFP_F_658,0.0
ECFP_F_661,0.0
ECFP_F_718,0.0
ECFP_F_717,0.0
ECFP_F_716,0.0
ECFP_F_715,0.0
ECFP_F_662,0.0
ECFP_F_713,0.0
ECFP_F_663,0.0
ECFP_F_666,0.0
ECFP_F_667,0.0
ECFP_F_708,0.0
ECFP_F_707,0.0
ECFP_F_671,0.0
ECFP_F_704,0.0
ECFP_F_672,0.0
ECFP_F_700,0.0
ECFP_F_698,0.0
ECFP_F_697,0.0
ECFP_F_676,0.0
ECFP_F_679,0.0
ECFP_F_681,0.0
ECFP_F_689,0.0
ECFP_F_655,0.0
ECFP_F_725,0.0
ECFP_F_609,0.0
ECFP_F_653,0.0
ECFP_F_610,0.0
ECFP_F_611,0.0
ECFP_F_755,0.0
ECFP_F_613,0.0
ECFP_F_615,0.0
ECFP_F_616,0.0
ECFP_F_619,0.0
ECFP_F_621,0.0
ECFP_F_749,0.0
ECFP_F_622,0.0
ECFP_F_626,0.0
ECFP_F_629,0.0
ECFP_F_743,0.0
ECFP_F_638,0.0
ECFP_F_641,0.0
ECFP_F_739,0.0
ECFP_F_644,0.0
ECFP_F_646,0.0
ECFP_F_647,0.0
ECFP_F_651,0.0
ECFP_F_733,0.0
ECFP_F_729,0.0
ECFP_F_728,0.0
ECFP_F_825,0.0
ECFP_F_540,0.0
ECFP_F_539,0.0
ECFP_F_420,0.0
ECFP_F_424,0.0
ECFP_F_426,0.0
ECFP_F_427,0.0
ECFP_F_931,0.0
ECFP_F_428,0.0
ECFP_F_431,0.0
ECFP_F_927,0.0
ECFP_F_434,0.0
ECFP_F_922,0.0
ECFP_F_436,0.0
ECFP_F_439,0.0
ECFP_F_445,0.0
ECFP_F_448,0.0
ECFP_F_449,0.0
ECFP_F_914,0.0
ECFP_F_913,0.0
ECFP_F_451,0.0
ECFP_F_452,0.0
ECFP_F_453,0.0
ECFP_F_904,0.0
ECFP_F_457,0.0
ECFP_F_462,0.0
ECFP_F_900,0.0
ECFP_F_423,0.0
ECFP_F_937,0.0
ECFP_F_829,0.0
ECFP_F_419,0.0
ECFP_F_364,0.0
ECFP_F_374,0.0
ECFP_F_380,0.0
ECFP_F_381,0.0
ECFP_F_963,0.0
ECFP_F_385,0.0
ECFP_F_387,0.0
ECFP_F_390,0.0
ECFP_F_392,0.0
ECFP_F_393,0.0
ECFP_F_394,0.0
ECFP_F_403,0.0
ECFP_F_404,0.0
ECFP_F_952,0.0
ECFP_F_951,0.0
ECFP_F_405,0.0
ECFP_F_948,0.0
ECFP_F_947,0.0
ECFP_F_406,0.0
ECFP_F_407,0.0
ECFP_F_942,0.0
ECFP_F_691,0.0
ECFP_F_416,0.0
ECFP_F_463,0.0
ECFP_F_897,0.0
ECFP_F_473,0.0
ECFP_F_474,0.0
ECFP_F_860,0.0
ECFP_F_502,0.0
ECFP_F_505,0.0
ECFP_F_507,0.0
ECFP_F_508,0.0
ECFP_F_853,0.0
ECFP_F_513,0.0
ECFP_F_514,0.0
ECFP_F_849,0.0
ECFP_F_847,0.0
ECFP_F_846,0.0
ECFP_F_845,0.0
ECFP_F_516,0.0
ECFP_F_843,0.0
ECFP_F_842,0.0
ECFP_F_517,0.0
ECFP_F_526,0.0
ECFP_F_529,0.0
ECFP_F_837,0.0
ECFP_F_533,0.0
ECFP_F_833,0.0
ECFP_F_832,0.0
ECFP_F_831,0.0
ECFP_F_501,0.0
ECFP_F_499,0.0
ECFP_F_863,0.0
ECFP_F_482,0.0
ECFP_F_892,0.0
ECFP_F_891,0.0
ECFP_F_475,0.0
ECFP_F_889,0.0
ECFP_F_476,0.0
ECFP_F_477,0.0
ECFP_F_478,0.0
ECFP_F_884,0.0
ECFP_F_480,0.0
ECFP_F_881,0.0
ECFP_F_483,0.0
ECFP_F_498,0.0
ECFP_F_876,0.0
ECFP_F_875,0.0
ECFP_F_874,0.0
ECFP_F_873,0.0
ECFP_F_490,0.0
ECFP_F_871,0.0
ECFP_F_491,0.0
ECFP_F_492,0.0
ECFP_F_868,0.0
ECFP_F_495,0.0
ECFP_F_413,0.0
