SMILES,shift_value,shielding_value,recomputed_shielding_value,delta_sigma
COC1CCN(C(=O)NC(C)C2CCCCC2F)CC1,-120.44,387.811,403.597,15.786
O=C(NCC1CC12CC2)C1SCCC1F,-120.44,393.5,388.441,-5.059000000000026
CCOCC(=O)N1CCCN(C)C2CCC(F)CC21,-120.44,396.132,399.511,3.379000000000019
O=C(C1CNCC(O)C1)N1CCC2CCCC(F)C2C1,-120.45,394.621,395.289,0.6680000000000064
O=C(CN1CCCCCC1=O)NC1CCC(F)C(Cl)C1,-120.48,385.049,374.482,-10.56699999999995
CC1CN(C(=O)COC2CCC(F)CC2Cl)CCO1,-120.49,375.749,388.44,12.690999999999974
CC1CC(CNC(=O)C2CCN(C)C(=O)C2)CCC1F,-120.54,373.854,412.379,38.525000000000034
CC1CC(CNC(=O)C2CCC2)CCC1F,-120.57,392.197,389.582,-2.615000000000009
O=C(COC1CCC(F)CC1Cl)N1CCOCC1,-120.66,398.702,394.958,-3.7439999999999714
CC1CCC(C(=O)N2CCCN(C)C3CCC(F)CC32)O1,-120.7,369.185,386.132,16.947000000000003
CC1NCC(CN(C)C2CCC(F)CC2C#N)S1,-120.72,379.577,394.423,14.846000000000004
O=C(COC1CCC(F)CC1Cl)N1CCNC1=O,-120.72,390.391,383.551,-6.840000000000032
CC1CCN(C)CCN1C(=O)NC1CCC(Cl)CC1F,-120.72,414.08,409.651,-4.428999999999974
FC1CCC(OC2CCOC2)C(Cl)C1,-120.75,389.318,395.44,6.122000000000014
CC1CCC(F)C(C(=O)NCC2(C)CCNCC2)C1.Cl,-120.77,382.534,380.899,-1.634999999999991
O=C(NC1CCC(Cl)CC1F)C1CCCO1,-120.81,382.39,389.639,7.249000000000024
CNC(=O)NC1CC(C2CCC(F)C(Cl)C2)C1,-120.83,383.643,388.019,4.376000000000033
CC1CC(F)CCC1N1CCCC(NS(C)(=O)=O)C1,-120.9,370.303,388.491,18.187999999999988
CN1C(=O)[NH]C2CCC(F)CC21,-120.91,385.427,404.855,19.428
CC1CCC(F)C(C(=O)N[C@@H]2C[C@H]3CC[C@@H]2O3)C1,-120.92,405.242,405.249,0.007000000000005
CC1C(C(C)N)OC2CCC(F)CC12.Cl,-120.93,371.153,395.198,24.04499999999996
CC1CC(CNC(=O)NC2CC2)CCC1F,-120.94,390.044,391.863,1.8190000000000168
O=C(O)C(=O)N1CCC2CCCC(F)C2C1,-120.94,399.651,408.682,9.031000000000006
O=C1C(N2CCSCC2)CCN1C1CCCCC1F,-120.95,397.349,392.969,-4.379999999999996
NC1NC2CCC(F)CC2O1,-120.99,381.551,392.205,10.653999999999996
CN1CCNC1CN1CCOC2CCC(F)CC21,-121.06,385.579,402.328,16.748999999999967
O=C(NC1CCC(Cl)CC1F)N1CCOCC1,-121.07,413.642,407.526,-6.1159999999999854
CC1NC2CC(F)CCC2[NH]1,-121.11,385.419,405.158,19.739000000000036
CNC(=O)C1CC(NC(=O)N2CCCCCC2)CCC1F,-121.12,387.365,405.747,18.382000000000005
CN(C)C(=O)C1CC(=O)N(C2CCCCC2F)C1,-121.13,392.93,392.93,0.0
CC(C)OC1CCC(NC(=O)N2CCC23CCC3)C(F)C1,-121.13,409.5,398.947,-10.552999999999995
CC1CC(C)N(-C2CCC(NC(=O)C3CC3)CC2F)N1,-121.15,390.871,392.81,1.9390000000000212
CC(C)(OC1CCC(F)CC1)C(=O)N1CCC1,-121.16,386.633,403.425,16.79200000000003
COC(C(=O)N1CCCN(C)C2CCC(F)CC21)C1CC1,-121.18,380.886,387.944,7.057999999999993
O=C(O)CC1C(=O)NC2CCC(F)CC21,-121.19,384.832,386.364,1.5319999999999825
O=C(O)CN1CCC2CCC(F)CC21,-121.2,390.842,394.797,3.955000000000041
O=C(O)C1CCC(F)C2CCNCC12,-121.24,391.81,395.953,4.142999999999972
CCN1CCC(N(C)C(=O)NC2CCCCC2F)C1,-121.27,394.261,394.964,0.7029999999999745
CNC(=O)C1CC(NC(=O)NC2CC2)CCC1F,-121.34,390.626,390.902,0.2760000000000104
CC(C)N1C(=O)[NH]C2CC(F)CCC21,-121.34,391.094,404.503,13.408999999999992
CO[C@H]1C[C@@H](CO)N(C(=O)C2CC3C(F)CCCC3[NH]2)C1,-121.35,387.231,388.887,1.656000000000006
O=C(NC1CCC2CN[NH]C2C1)C1CCC(F)CN1,-121.42,390.948,396.59,5.641999999999996
CC1CC(S(=O)(=O)NC2C(F)CCCC2CO)C(C)O1,-121.48,385.642,416.188,30.545999999999992
CC1CCCC(C(=O)N2CC[C@H](O)C2)C1F,-121.5,398.024,403.892,5.867999999999995
O=C(C1CCC(=O)N(-C2CCCCC2F)N1)N1CCC1,-121.56,383.242,390.71,7.467999999999961
CC1CC(C)N(-C2CCC(NC(=O)NC3CC3)CC2F)N1,-121.57,370.222,392.319,22.09700000000004
CC(C)(OC1CCC(F)CC1)C(=O)N1CCCC1,-121.58,389.65,389.635,-0.0149999999999863
FC1CCC2OCCC2C1,-121.62,394.237,405.294,11.05699999999996
COC1CCCC(F)C1NC(=O)N1CCSCCC1C,-121.64,402.654,405.155,2.5009999999999764
CC1CC(NC(=O)C2CCN(C)C(=O)C2)CCC1F,-121.67,391.097,415.358,24.261000000000024
O=C(NCC1CCCOC1)C1CC2[NH]CNC2CC1F,-121.79,390.357,394.553,4.1959999999999695
CNC1CCN(C(=O)C2CC(C)CCC2F)C1.Cl,-121.82,393.791,396.956,3.1650000000000205
CC1COCCN(C(=O)CC2C[NH]C3CC(F)CCC23)C1,-121.88,376.713,388.247,11.533999999999992
CNC(=O)C1=CC2CC(F)CCC2OC1,-121.89,386.131,397.152,11.021000000000017
O=C(C1CCC(F)CN1)N1CCCCCO1,-121.91,393.58,405.245,11.66500000000002
CC1C(F)CCC2SC(N)NC12,-121.92,386.58,397.202,10.622000000000014
NC(=O)C1=CC2CC(F)CCC2OC1,-121.94,379.982,397.065,17.08299999999997
CC1CC(F)C2C(C1)CCNC2,-121.97,385.522,404.941,19.418999999999983
O=C(C1CCC(N2CCOCC2)C(F)C1)N1CCCC1,-121.98,403.229,400.535,-2.69399999999996
CC1NSCC1C(=O)NC1CCC(C(N)=O)CC1F,-122.13,369.895,398.313,28.418000000000006
CS(=O)(=O)NCCC1C[NH]C2CC(F)CCC12,-122.17,372.75,394.786,22.036
O=C(N1CCOCC1)N1CCOC2CCC(F)CC21,-122.23,395.56,388.354,-7.206000000000017
CC1CC(F)CCC1OCC1CNNN1C,-122.24,383.211,388.113,4.901999999999987
O=C(C1CCSC1)N1CCN(C2CCC(F)CC2)CC1,-122.27,380.545,397.84,17.29499999999996
FC1CC2C(C(CN3CCSCC3)C1)OCOC2,-122.29,389.064,395.911,6.84699999999998
O=C(C1CC1)N1CCOC2CCC(F)CC21,-122.36,388.204,402.405,14.200999999999963
O=S(=O)(C1CNCC(F)C1)N1CC2CCCCC2C1,-122.36,396.848,396.069,-0.7789999999999964
CS(=O)(=O)N1CCC(OC2CCC(F)CC2)CC1,-122.38,389.302,403.521,14.218999999999994
NC(=O)C1CNN(-C2CCCCC2F)C1N,-122.4,380.226,385.349,5.122999999999991
CC1CCC(F)C(C(=O)N2CCCC(C(C)N)C2)C1,-122.46,383.007,393.984,10.976999999999975
CC1(C)CC(N)C2CC(F)CCC2O1.Cl,-122.46,388.56,385.608,-2.951999999999998
CC1CCCCN1S(=O)(=O)C1CNCC(F)C1,-122.54,364.995,400.499,35.50400000000002
CC(=O)NC1C(F)CCCC1NC1CC1,-122.59,404.511,408.851,4.339999999999975
NC1CCN(C2CCC(F)CC2)CC1,-122.6,381.464,387.35,5.886000000000024
CN1C(N)NC2CC(F)CCC21,-122.6,404.3,392.047,-12.252999999999986
CNS(=O)(=O)C1CCC(C(=O)NC2CCCCC2F)O1,-122.61,397.424,389.622,-7.801999999999964
CC1CCCC(NC(=O)NC2CCCCNC2=O)C1F,-122.62,423.078,402.151,-20.926999999999964
O=C(CCN1C(=O)CCC2CC(F)CCC21)N1CCCC1,-122.65,388.343,400.957,12.613999999999976
O=C(NC1CCC(-N2CNCN2)C(F)C1)C1CCCC1,-122.65,405.79,383.158,-22.632000000000005
CCN(C)S(=O)(=O)C1CNCC(F)C1,-122.67,396.616,401.595,4.979000000000042
O=C(NC1CCN(C2CCC(F)CC2)CC1)C1CCCO1,-122.68,385.411,397.827,12.415999999999997
CC(=O)N1CCN(C(=O)C(C)OC2CCC(F)CC2)CC1,-122.68,385.812,399.895,14.08299999999997
CCC1(O)CN(C(=O)NC2CCC(F)C(Cl)C2)C1,-122.68,385.833,389.019,3.185999999999978
O=C(NC1CCCCC1F)C1CNNS1,-122.69,385.957,394.481,8.524000000000001
N#CC1CCN(C(=O)N2CCC3CCCC(F)C32)CC1,-122.84,378.259,394.344,16.08499999999998
N#CC1C(N)[NH]C2CC(F)CCC12,-122.85,390.252,391.427,1.1750000000000114
CC1CC(C(=O)NC2CCCCC2F)NO1,-122.89,400.394,411.4,11.005999999999972
CS(=O)(=O)N1CCC2CCCC(F)C21,-122.9,384.878,400.232,15.354000000000042
O=C(C1C[NH]C2CCC(F)CC12)N1CCCCC1,-122.95,380.49,403.387,22.89699999999999
CC1[NH]C2CC(F)CCC2C1CCN.Cl,-122.99,424.986,424.986,0.0
CC1CCOC1C(=O)NC1CCCCC1F,-123.01,395.61,414.592,18.98199999999997
O=C(C1CCC(F)CN1)N(C1CCCCN1)C1CCCC1,-123.03,389.346,389.745,0.3990000000000009
N#CC1CCC(N2CCCOCC2)C(F)C1,-123.06,392.747,403.134,10.387
C[C@@H]1CCO[C@@H]1C(=O)NC1CCCCC1F,-123.1,397.142,394.214,-2.9279999999999973
CC1CCC(F)C(CN2CC[C@H](N)C2)C1.Cl,-123.12,429.159,429.159,0.0
COC1CC2C(=O)[NH]CNC2CC1F,-123.13,387.614,399.535,11.92100000000005
O=C(COC1CCC(F)CC1)N1CCCCC1,-123.16,376.725,384.763,8.037999999999954
COC1CCC(F)CC1C(=O)N1CCCO1,-123.17,381.13,390.528,9.398000000000025
CC(C)(O)CN1CCN(C2CCCCC2F)CC1,-123.18,386.862,402.636,15.774
CC1CC(NC(=O)C2CCCO2)N(-C2CCCCC2F)N1,-123.22,405.373,409.667,4.293999999999983
COC1CCC(F)CC1C(=O)N1CCCC1,-123.23,399.595,397.103,-2.492000000000018
O=C(CO)NC1COC2CCC(F)CC2C1,-123.27,388.144,388.144,0.0
CN(CC1NCNN1C)C1CCCCC1F,-123.27,405.977,387.008,-18.968999999999998
O=C(NCC1CCCNC1)NC1CCC(F)C(Cl)C1,-123.29,384.336,388.706,4.3700000000000045
O=C1CC2CCCCN2C(=O)N1C1CCCCC1F,-123.31,398.362,392.956,-5.406000000000006
CC(C)N1CCN(C2CCCCC2F)CC1,-123.32,409.085,406.053,-3.0319999999999823
CC1NN(C)CC1NC(=O)C1CC2CC(F)CCC2O1,-123.36,385.678,405.693,20.014999999999983
CC1CCC(NC(=O)C2SCNC2C)C(F)C1,-123.39,401.456,396.809,-4.646999999999991
N#CC1CC(NC[C@H]2C[C@@H](O)C2)CCC1F,-123.4,372.728,393.756,21.027999999999963
FC1CCCC2CCNCC12,-123.4,386.546,392.237,5.691000000000031
O=C(NCC1CN[NH]C1)NC1CCC(F)C(Cl)C1,-123.41,369.266,389.672,20.40600000000001
CC1CNC2CCC(F)CC2O1,-123.43,385.73,388.502,2.771999999999992
CC(=O)NC1CN(C(=O)C2CC3CC(F)CCC3O2)C1,-123.47,381.398,405.567,24.168999999999983
O=C(C1CCCO1)N1CCN(C2CCCCC2F)CC1,-123.48,406.976,386.143,-20.833000000000027
N#CC1CC(F)CCC1N1CCCOCC1,-123.57,387.442,400.224,12.781999999999982
O=C(NC1CCCN(C2CCCCC2F)C1)C1CCON1,-123.59,387.851,405.778,17.92700000000002
O=C(NC1(C(=O)O)CC1)C1CC2CC(F)CCC2[NH]1,-123.68,378.742,404.383,25.640999999999963
CC(=O)NC1CCC(-N2CCNC2)C(F)C1,-123.71,396.337,399.608,3.271000000000015
CCCC1C(=O)NCCN1C(=O)C1CNCC(F)C1,-123.73,396.888,396.341,-0.5469999999999686
O=C(C1CCC(-N2CCCN2)C(F)C1)N1CCNCC1,-123.74,403.083,383.755,-19.32800000000003
CC1CN(C2CCCCC2F)CCN1C(=O)C1CCC1,-123.79,380.333,402.958,22.625
CCCC1CN(C(=O)C2CC3CC(F)CCC3O2)CCO1,-123.79,385.7,390.719,5.0190000000000055
N#CC(NC1CCC(F)CC1)C1CCCO1,-123.85,377.998,388.054,10.055999999999983
CC1(C)CN(C(=O)C2CNCC(F)C2)CCS1=O,-123.87,367.38,400.228,32.84800000000001
COC1CN(C(=O)CC2NCCCC2F)C1,-123.87,396.719,398.991,2.271999999999992
CC1C2CCCN2CCN1C(=O)NC1CCCCC1F,-123.91,395.603,395.462,-0.1410000000000195
O=C(O)C1CCNC2CC(F)CCC21,-123.93,387.331,397.07,9.738999999999976
F/C=C/CBr,-124.0,300.758,300.758,0.0
FC1CCC2C(C1)OCCN2CC1CNCS1,-124.04,396.549,394.902,-1.6469999999999914
O=C(NC1CCCC(Cl)C1F)C1CCCO1,-124.09,405.129,398.834,-6.295000000000016
CC1CCC(F)C(CN2CNN(C)C2=O)C1,-124.1,411.34,394.318,-17.02199999999999
CC1CCCC(CN[C@@H]2COC[C@H]2O)C1F,-124.14,388.953,420.205,31.25200000000001
O=C(NC1CCCCC1F)N1CCC(N2CCNN2)CC1,-124.21,395.607,415.11,19.502999999999982
O=C(CC1CCNCC1)NC1CCCCC1F,-124.27,402.479,412.076,9.597000000000037
NC(=O)C1CSC(CN2CCOC3CC(F)CCC32)C1,-124.32,386.214,395.148,8.934000000000026
O=C(NC1CCCCC1F)N[C@@H]1C[C@H]1CO,-124.34,396.683,412.234,15.550999999999988
O=C(NC1CCCCC1F)N1CCCCCC1,-124.36,410.433,415.614,5.180999999999983
CN(CC(=O)N1CCC1)C1CCCCC1F,-124.38,385.394,377.039,-8.355000000000018
O=C(C1CNCC(F)C1)N1CCCC2CCCC(Cl)C21,-124.39,400.5,368.828,-31.672000000000025
O=C(NC1CCCCC1F)C1CC(=O)N(C2CCCC2)C1,-124.48,404.435,411.977,7.541999999999973
CN(CC1CCCO1)C(=O)NC1CCCCC1F,-124.5,383.187,411.422,28.235000000000014
CC1CCC(F)C(CN2NCN(C)C2=O)C1,-124.52,395.584,415.341,19.757000000000005
O=C(O)C1C(F)CCC2CCNCC12,-124.55,383.812,396.157,12.34499999999997
COC1CN(C(=O)C2CNCC(F)C2)C1,-124.58,390.474,395.065,4.591000000000008
O=C(C1CNCC(F)C1)N1CCC2(CCCCC2)C1,-124.58,394.475,401.675,7.199999999999989
CC1CC2NC(N)SC2CC1F,-124.6,393.526,415.287,21.760999999999967
O=C(NC1CCCCC1F)N1CCCC1C1CCCNC1,-124.6,413.652,408.683,-4.968999999999994
CC1CCC(NC(=O)C2CCC(=O)N2)C(F)C1,-124.62,413.153,390.34,-22.813000000000045
CC1CC(C)N(CC(=O)NC2CCCCC2F)N1,-124.64,389.032,410.56,21.52800000000002
CCN(C(=O)C1CNCC(F)C1)C1CCC(C#N)CC1,-124.72,396.966,400.385,3.4189999999999827
CC1CCC(NC(=O)N2CCCC2)C(F)C1,-124.75,409.3,409.303,0.0029999999999859
NC(=O)NCC1CC(C2CC2)CCC1F,-124.76,412.319,412.242,-0.0769999999999981
OCCC1CN(-C2CCCCC2F)NN1,-124.78,384.944,387.007,2.062999999999988
O=C(NC1CCSC1)C1CNCC(F)C1,-124.83,385.803,395.772,9.968999999999994
C[C@H](CO)N(C)C1NCC(Cl)CC1F,-124.86,386.634,404.67,18.036
CC1CN(CC(=O)NC2CCCCC2F)CCO1,-124.86,411.533,411.827,0.2939999999999827
FC1CC(Cl)CNC1N1CCOCC1,-124.91,388.943,391.845,2.902000000000044
CC1CNN(-C2CCC(NC3CCN(C)C3=O)CC2F)C1,-124.92,390.089,390.086,-0.0029999999999859
CC1CCC(F)C(CNC2CCN(C)N2)C1,-124.92,405.604,414.687,9.083000000000029
CC1(C)NC(=O)N(CC(=O)NC2CCCCC2F)C1=O,-124.95,380.899,412.18,31.28100000000001
CN(C)C(=O)C1CCC(-N2CCCC2)C(F)C1,-124.96,389.946,400.311,10.364999999999952
O=C(NC1CNCC(F)C1)C1CSCN1,-124.99,375.058,385.751,10.692999999999984
O=C(CN1CCCCC1)NC1CCCCC1F,-124.99,391.195,397.165,5.970000000000027
F/C=C/CBr,-125.0,303.379,303.379,0.0
O=C(CC1CCON1)NC1CNCC(F)C1,-125.01,379.605,391.223,11.617999999999997
O=C(C1CCCO1)N(C1CCC(F)CN1)C1CCOCC1,-125.03,381.909,376.174,-5.735000000000014
O=C(O)C1NCC2C(F)CCCN12,-125.06,402.323,397.422,-4.900999999999954
O=C(N[C@@H]1C[C@H]1CO)C1CNCC(F)C1,-125.07,397.274,397.275,0.0009999999999763
C[C@@H]1CCO[C@@H]1C(=O)NC1CNCC(F)C1,-125.1,394.227,391.839,-2.387999999999977
O=C1CC(NC(=O)C2CNCC(F)C2)CN1,-125.1,398.512,400.77,2.2579999999999814
O=C(NC1CC(-C2CCCO2)CCC1F)C1CCCN1,-125.1,399.899,411.735,11.836000000000013
CC1CCC(NC(=O)CN2CCCN2)C(F)C1,-125.11,390.608,384.453,-6.15500000000003
CC1CCC(C(=O)NC2CC(Cl)CCC2F)CN1,-125.14,413.578,413.574,-0.0039999999999622
O=C(NC1CNCC(F)C1)C1CC12CC2,-125.25,395.71,389.339,-6.370999999999981
O=C(NC1NCCCC1F)C1CSC2CCCCC21,-125.25,419.456,385.677,-33.779
N#CC1(C(=O)NC2NCCCC2F)CCCCC1,-125.26,397.255,414.096,16.841000000000008
CC1[NH]C2CCC(F)CC2C1CCN.Cl,-125.28,387.954,387.954,0.0
CS(=O)(=O)NCCC1C[NH]C2CCC(F)CC12,-125.37,406.377,394.364,-12.013000000000034
CC1NC(C)N(CC2CNCC(F)C2)N1,-125.42,393.274,387.604,-5.670000000000016
CN(C)C(=O)C1CN(-C2CCCC(Cl)C2F)NN1,-125.45,397.761,382.764,-14.997000000000014
CC1NCN(CC2CNCC(F)C2)C1C,-125.58,379.892,394.272,14.379999999999995
CC1CC(O)CN1C1CCC(C#N)CC1F,-125.66,392.812,392.327,-0.4850000000000136
CN(CC1CNN(C)C1)C(=O)NC1CCCC(Cl)C1F,-125.66,393.288,418.55,25.262
CC(=O)NC1CC(-C2CCCO2)CCC1F,-125.71,402.97,412.158,9.187999999999988
CC(C)C1NC(C(=O)NC2NCCCC2F)CS1,-125.73,385.697,413.71,28.012999999999977
O=S(=O)(C1CNN(-C2CCCCC2F)C1)N1CCCC1,-125.74,406.119,408.349,2.2299999999999613
O=C1CN(C2NCC(Cl)CC2F)CCN1,-125.75,389.743,391.624,1.8810000000000289
O=C(COC1CCC(F)C(Cl)C1)N1CCNC1=O,-125.84,385.971,408.824,22.85300000000001
COCC1CCCN(C2CCNC3C(F)CCCC23)C1,-125.88,395.25,400.2,4.949999999999989
O=C(NC1CCCC(Cl)C1F)N1CCCC(O)C1,-125.9,400.546,419.318,18.77199999999999
CC1CN(CC2CCN(C)C(=O)C2)C2CCC(F)CC2O1,-125.92,381.414,395.208,13.79400000000004
O=C(NC1CNCC(F)C1)N1CCOCC1,-125.94,401.306,395.174,-6.132000000000005
O=C(CNC1CCC(F)CC1Cl)N1CCNC1=O,-125.95,389.009,397.567,8.557999999999993
CC(NC(=O)C1CCCO1)C1CNCC(F)C1,-125.98,391.971,393.094,1.1229999999999905
CC1CNC(C(C)NC2CCC(F)CC2)O1,-126.02,383.096,387.59,4.493999999999971
O=C(NC1CNN(-C2CCCCC2F)C1)N1CCOCC1,-126.02,386.939,414.69,27.750999999999976
CN(CCO)C1NCC(Cl)CC1F,-126.02,404.655,404.655,0.0
CC(NC1CCC(F)CC1)C(=O)N1CCCC1,-126.04,380.469,388.125,7.656000000000006
O=C(COC1CCC(F)C(Cl)C1)N1CCOCC1,-126.04,386.565,409.783,23.218000000000018
CC1CCC(CNC2CCC(F)CC2)O1,-126.11,398.497,387.497,-11.0
CC1C(=O)NCCN1CC1CNCC(F)C1,-126.25,394.666,395.908,1.2420000000000186
CC1(C)OCCC1NCC1CNCC(F)C1,-126.28,379.277,395.4,16.12299999999999
CC1CN(CC2CNCC(F)C2)CCCO1,-126.29,379.214,393.588,14.374000000000024
CN(CC1CNCC(F)C1)[C@@H]1CCC[C@H]1O,-126.35,392.599,400.56,7.961000000000013
FC1CNCC(CN2CCCSCC2)C1,-126.39,399.76,389.489,-10.271000000000017
N#CC1CCN(CC2CNCC(F)C2)CC1,-126.4,373.641,380.395,6.753999999999962
CC(NC1CCC(F)CC1)C1NNCN1C,-126.41,379.444,387.244,7.800000000000011
CC1CC(OCC2CNNN2C)CCC1F,-126.42,391.756,391.0,-0.7559999999999718
O=C(NC1CCCCC1F)N1CCC[C@@H]1CO,-126.44,394.188,400.482,6.29400000000004
CN1CC(CNC2CCC(F)CC2)NN1,-126.48,377.739,387.362,9.623000000000047
FC1CNCC(CN2CCOCC23CC3)C1,-126.49,379.359,391.718,12.359000000000036
FC1CCC2C(C1)CCCN2,-126.5,380.154,386.428,6.274000000000001
CC1NCSC1CNC1CNCC(F)C1,-126.54,372.821,400.303,27.48199999999997
CC1NCC(CNC2CNCC(F)C2)S1,-126.56,376.047,396.521,20.47399999999999
CC1NOCC1CNC1CNCC(F)C1,-126.63,375.981,398.645,22.663999999999987
CN1CCN(C(=O)C2CC2)C2CC(F)CCC21,-126.63,388.495,385.681,-2.8140000000000214
O=C(NC1CC(Cl)CCC1F)N1CCOCC1,-126.63,400.577,414.17,13.593000000000018
FC1CNCC(NCC2CNCS2)C1,-126.66,386.515,399.94,13.425000000000011
CC1NC(CNC2CNCC(F)C2)CS1,-126.71,389.738,394.727,4.988999999999976
O=S(=O)(C1CC1)N1CC=C(C2CNCC(F)C2)CC1,-126.71,393.298,394.775,1.4769999999999754
FC1CNCC(NCC2CC[NH]N2)C1,-126.74,379.117,395.232,16.11500000000001
O[C@H]1C[C@@H](CNC2CCC(F)CC2)C1,-126.76,382.283,383.713,1.4300000000000068
CCC1(O)CCN(C2NCCCC2F)CC1,-126.76,384.892,394.054,9.161999999999978
FC1CCC(NCC2NCCS2)CC1,-126.84,384.649,400.968,16.319000000000017
CN(C(=O)C1CCCO1)C1NCCCC1F,-126.86,403.021,394.206,-8.814999999999998
