mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_bootstrap,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,rf_branch,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
73.37140760421752,5.2736961364746096,-7.646729055063608,-6.992248192417385,True,1e-06,squared_error,60.0,,0.5,1e-07,16,5,800,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_samples': 0.5, 'max_features': None, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",66,bootstrap_true,-8.63993528158773,-6.937952872438269,-7.390365954426207,-6.94490437483044,-7.434005296398381,-6.891962006426151,-7.490153723571618,-7.151725637255143,-7.279185019334099,-7.034696071136921,10.482967214070008,1.2185763725569585,0.5014053246441508,0.0921755019034639
65.03518962860107,4.0562211036682125,-5.880826165054698,-4.253412344293945,True,1e-06,squared_error,80.0,0.4,0.7,1e-07,4,10,400,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",30,bootstrap_true,-6.51728832096819,-4.144756633069505,-5.80025439759324,-4.266354530049747,-5.860215223412705,-4.281348032648319,-5.61319238420407,-4.2783855704012135,-5.613180499095283,-4.296216955300943,6.4242713473206425,1.0333572929424737,0.3332454769975263,0.0551540808704566
32.87783513069153,4.654751920700074,-7.224678718402751,-6.433700372681325,True,0.0,friedman_mse,,0.8,0.7,1e-07,16,5,200,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 0.8, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",62,bootstrap_true,-8.13757098209123,-6.400240651063165,-6.937499184092538,-6.364166116137373,-7.150187220851193,-6.39965051527575,-7.031282909349117,-6.525128908884101,-6.866853295629677,-6.479315672046241,1.7879461290443963,0.815348098633007,0.4662261951839725,0.0592518208354107
37.77412924766541,2.742664909362793,-5.188619840979706,-3.28634292750026,True,1e-05,friedman_mse,80.0,0.8,0.7,1e-05,2,10,200,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_samples': 0.7, 'max_features': 0.8, 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05, 'bootstrap': True}",16,bootstrap_true,-5.828803676670337,-3.1782220316175427,-4.872727623178506,-3.3143976693361896,-5.146999597437821,-3.290701406478528,-5.088672529528268,-3.278179150466552,-5.005895778083603,-3.370214379602488,3.515558122000549,1.221651429099912,0.333086484159008,0.0626055280916285
50.2698233127594,4.216816091537476,-6.7052999637967,-5.61331286065038,True,1e-07,friedman_mse,10.0,0.4,0.7,1e-07,4,5,400,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': True}",48,bootstrap_true,-7.282143873046572,-5.481674128678305,-6.58347307964138,-5.617041263322167,-6.846410903372669,-5.675605228465595,-6.561525170175447,-5.6288954051184925,-6.252946792747436,-5.663348277667343,5.101225925480797,0.6896041045577559,0.3443247203582222,0.0692377851723851
68.71976823806763,8.362582540512085,-11.014303301316335,-4.498801558442328,True,0.0,friedman_mse,,log2,0.9,0.0,1,2,1200,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",78,bootstrap_true,-11.586783741578152,-4.41618762314447,-10.5605651840432,-4.4917029192629006,-11.219156161737248,-4.560625265106026,-11.482126619734403,-4.516467725740542,-10.222884799488686,-4.509024258957703,11.296950878673693,2.1211455791937506,0.5330626098803743,0.0471470481834713
70.32519826889038,5.31059079170227,-5.443894666934909,-3.786464832487429,True,1e-06,friedman_mse,120.0,,0.7,1e-06,4,10,400,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_samples': 0.7, 'max_features': None, 'max_depth': 120, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06, 'bootstrap': True}",21,bootstrap_true,-6.048100560961408,-3.632919185727989,-5.154273915848114,-3.789652402790692,-5.421762640567738,-3.809749725093783,-5.345029301666861,-3.855511648997763,-5.250306915630426,-3.844491199826916,6.887993719321672,0.3775925094230438,0.3151778375242359,0.0803282449001982
22.988607120513915,3.684646797180176,-17.920671213654078,-17.328927777106042,True,1e-06,absolute_error,10.0,log2,0.7,0.0,2,10,200,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",95,bootstrap_true,-18.429695503597127,-17.001522929171674,-17.30020857314148,-17.334575345138045,-18.20089652278177,-17.324323904561826,-18.725878786057688,-17.42188182363527,-16.946676682692313,-17.562334883023404,2.976995829184657,0.4886657906263448,0.6811211963959346,0.1845894671842803
117.46302723884584,7.514695739746093,-5.976596272698275,-4.53712981880565,True,1e-06,friedman_mse,80.0,0.6,0.5,1e-07,1,20,1200,"{'n_estimators': 1200, 'min_samples_split': 20, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_samples': 0.5, 'max_features': 0.6, 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06, 'bootstrap': True}",32,bootstrap_true,-6.841246877766936,-4.497987300212204,-5.670318826506488,-4.527261241701375,-5.904203321799278,-4.524344606063448,-5.753950356035598,-4.586724186658181,-5.713261981383074,-4.549331759393042,18.680773455453284,3.263214940812742,0.4394504375740847,0.0296697688482909
26.163263893127443,4.879911470413208,-14.640718994990412,-14.191937107425426,True,1e-06,squared_error,10.0,sqrt,0.7,1e-06,16,20,400,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-06, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",87,bootstrap_true,-15.29114977598294,-13.953693590110072,-14.24611449057949,-14.081469083699304,-14.979778159154,-14.254982665995406,-15.133533070247108,-14.208838804327634,-13.553019478988526,-14.46070139299471,3.0606347589290723,0.3683931382024871,0.6511052115363691,0.1705624863912867
15.996288681030274,3.72381272315979,-20.68783543326561,-20.53972866324596,True,0.0,squared_error,120.0,log2,0.9,1e-07,16,2,200,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_samples': 0.9, 'max_features': 'log2', 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': True}",100,bootstrap_true,-21.51774530608864,-20.33923469692286,-20.16115510297567,-20.60218627810264,-20.962891558195043,-20.18031114411363,-21.57328951880302,-21.003306694380907,-19.224095680265705,-20.57360450270975,1.015023970743271,0.3531408130718916,0.8908828701116404,0.2790454804131837
261.4295188426971,2.81176552772522,-7.155993691849406,-6.386310267703664,True,0.0,absolute_error,80.0,,0.7,1e-05,16,5,400,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-05, 'max_samples': 0.7, 'max_features': None, 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': True}",59,bootstrap_true,-8.408718585131895,-6.363781069927969,-7.10339691247003,-6.377888482893167,-6.931967955635487,-6.426736757202874,-6.622466526442308,-6.295621753149372,-6.713418479567309,-6.467523275344933,6.30978570022845,0.549564698384301,0.6485056151940045,0.0583656603616293
264.57899231910704,5.453364372253418,-11.189595719687444,-10.252184819068043,True,0.0,absolute_error,10.0,sqrt,0.7,1e-07,2,2,1600,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': True}",79,bootstrap_true,-11.62545412170259,-10.081021670543176,-11.307279601318932,-10.29801251313023,-11.169644327038345,-10.30944212372446,-11.46203916015622,-10.2063794728554,-10.383561388221136,-10.366068315086954,24.05936997959312,3.6386838641729673,0.4308449541142363,0.099742649152376
146.3658169746399,7.961647319793701,-7.072644392344564,-6.266172941484574,True,1e-06,friedman_mse,,,0.7,1e-07,8,50,1200,"{'n_estimators': 1200, 'min_samples_split': 50, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': None, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06, 'bootstrap': True}",55,bootstrap_true,-8.059226260765803,-6.096942111614784,-6.874016085274704,-6.338791904620911,-6.855951834449503,-6.305357094737016,-6.806712038326936,-6.29112682148895,-6.767315742905877,-6.298646774961207,5.757616587984925,0.9256474393257718,0.4947116843567564,0.0861687082872505
572.795320892334,1.052319860458374,-5.318087967770014,-3.310635557517545,True,1e-07,absolute_error,20.0,,0.9,0.0,2,5,200,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_samples': 0.9, 'max_features': None, 'max_depth': 20, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",19,bootstrap_true,-5.9623168465227785,-3.23606362545018,-5.057398081534773,-3.2262837334933927,-5.231162110311748,-3.3611995498199265,-5.062421754807692,-3.270534883023392,-5.277141045673077,-3.4590959958008383,7.551397655158022,0.1362418802717389,0.3339425197781647,0.0881833163542516
586.4214331626893,1.0726096153259277,-7.070720496902959,-6.144443996390997,True,1e-07,absolute_error,40.0,,0.5,1e-05,4,50,800,"{'n_estimators': 800, 'min_samples_split': 50, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_samples': 0.5, 'max_features': None, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",54,bootstrap_true,-8.100250000000006,-6.03066380927371,-6.885161660671465,-6.195529430522202,-7.040111031175055,-6.18324167917167,-6.635774789663449,-6.065760325434908,-6.692305003004822,-6.247024737552499,4.99452195036112,0.1055138575453999,0.5343549519020546,0.0821886139101242
645.6967619895935,0.7416700839996337,-6.46672275961321,-5.298311439146274,True,1e-06,absolute_error,40.0,0.8,0.7,1e-06,8,10,1600,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-06, 'max_samples': 0.7, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",45,bootstrap_true,-7.363907246702618,-5.171661387680045,-6.5064820893285376,-5.348987064825908,-6.392792543465209,-5.354637456857721,-6.032396649639413,-5.253060651619665,-6.038035268930278,-5.363210634748032,5.39928359760901,0.1393944352138751,0.4867029113342113,0.0748871340180469
91.90240755081176,8.327961301803589,-9.65819284187742,-7.791944372903799,True,1e-07,squared_error,80.0,sqrt,0.7,0.0,2,10,1200,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_samples': 0.7, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",74,bootstrap_true,-10.204322441339531,-7.65460669019672,-9.522294408208213,-7.731304644030676,-9.797529167975432,-7.852594912351892,-9.876519049096846,-7.833026855102037,-8.890299142767084,-7.888188762837667,10.822456237722584,3.751671015212757,0.4412408868962755,0.0862183932601526
28.60928726196289,3.4373568534851078,-6.178945413068387,-4.8475412991929145,False,1e-05,friedman_mse,10.0,0.8,,1e-06,2,20,800,"{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05, 'bootstrap': False}",37,bootstrap_false,-6.635777455420944,-4.743054400132163,-5.886507123540881,-4.791868211598409,-6.387579725320872,-4.956758362149135,-6.440095698707109,-4.921160816409056,-5.544767062352133,-4.824864705675813,13.492813074641886,1.7699022836715907,0.402026266942155,0.0798491487833124
26.979899406433105,4.5623087882995605,-12.12682582433158,-11.412599007661022,False,1e-06,squared_error,10.0,sqrt,,1e-06,8,50,1200,"{'n_estimators': 1200, 'min_samples_split': 50, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-06, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",82,bootstrap_false,-12.616306575904977,-11.136668482396788,-12.013950800540842,-11.34854163722479,-12.38811663586959,-11.58933253311685,-12.424652128248104,-11.43635721738363,-11.19110298109439,-11.552095168183053,7.599139825966226,1.5066441296184023,0.5069285574933171,0.1621723600552561
3533.734176635742,1.447990989685059,-4.819235117300383,-2.4194299731320186,False,1e-05,absolute_error,,0.8,,0.0,4,10,1200,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': None, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",7,bootstrap_false,-5.843957863709094,-2.4393407813125427,-4.742022871702607,-2.469876030412151,-4.406341946442866,-2.4360092436974496,-4.608734865785193,-2.3870330233953387,-4.495118038862151,-2.364890786842612,98.65213495161198,0.1882023274166232,0.524568669449812,0.038053127028788
3385.482758235931,2.416516876220703,-4.415684100411966,-0.0274260969511222,False,0.0,absolute_error,60.0,0.4,,1e-06,1,2,1200,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",1,bootstrap_false,-5.08731698641083,-0.0336702631059411,-4.12341423860908,-0.0126280712291442,-4.345881584732278,-0.0260780812331318,-4.001762720352518,-0.0165540991807884,-4.520044971955123,-0.0481999700066057,78.85003049148723,0.9073446228497606,0.3804226326727208,0.0127243267787081
17.18176922798157,2.81265606880188,-5.134479350703207,-2.0267330309833014,False,0.0,friedman_mse,20.0,0.2,,1e-07,2,2,400,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 0.2, 'max_depth': 20, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': False}",15,bootstrap_false,-5.584684053839241,-1.980490690065763,-4.9165295503418776,-1.9803906480305264,-5.027170734758372,-2.095063355746276,-5.155289987548555,-2.140935235401506,-4.988722427027988,-1.9367852256724345,1.2407180295194156,1.563535783645705,0.2380670883026531,0.0775728754239626
19.09576020240784,1.4608214855194093,-7.007083783645467,-5.626065514095123,False,0.0,squared_error,10.0,0.2,,1e-06,4,5,800,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",53,bootstrap_false,-7.383406806950446,-5.478221625328393,-7.0234138612894,-5.656333652713315,-7.123537345515826,-5.654735000230836,-6.995516058118539,-5.731067922067048,-6.509544846353121,-5.609969370136021,2.3481211844443077,0.7515978038264732,0.2839457440334028,0.0835230586444484
74.79634385108947,6.758244514465332,-17.737768009109523,-16.72410999712661,False,0.0,absolute_error,10.0,log2,,0.0,1,5,800,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",90,bootstrap_false,-18.427671043165457,-16.500167969687865,-17.301953761990404,-16.907152085834344,-18.05867874700236,-16.70579349489792,-18.20242728365383,-16.609271213257337,-16.698109209735566,-16.898165221955598,7.366912005778362,2.414447719335365,0.6427569706541112,0.1596703477271857
131.8743628978729,14.19793062210083,-8.216798178218927,-4.779740774223448,False,1e-06,squared_error,,sqrt,,1e-05,1,20,1600,"{'n_estimators': 1600, 'min_samples_split': 20, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-05, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",69,bootstrap_false,-8.659413340345251,-4.693132417440838,-8.021247383858363,-4.788088854545514,-8.40671582632562,-4.807328190663914,-8.332364010420523,-4.8125851244787405,-7.664250330144879,-4.797569283988235,24.313857104391843,1.630308991437925,0.34318554572279,0.0441097960993534
2877.055213356018,2.660396862030029,-4.811753658926223,-2.2854514667165637,False,0.0,absolute_error,40.0,0.8,,1e-06,4,2,800,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",5,bootstrap_false,-5.8145622302158495,-2.295447223889559,-4.717855215827303,-2.342426785714287,-4.425290737410084,-2.2895760729291617,-4.6121467397836575,-2.272886442711473,-4.488913371394222,-2.226920808338336,127.37210391199989,0.6364726875718972,0.5114419441927821,0.0372742063931619
345.9249193191528,11.645648622512818,-8.927661463041085,-7.21715231342444,False,1e-07,absolute_error,20.0,sqrt,,1e-06,4,2,1200,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",72,bootstrap_false,-9.316227777777758,-7.157808018207251,-9.061290607513968,-7.166130717286885,-9.005580155875277,-7.278843657462961,-8.992582001201887,-7.252034583083341,-8.262626772836537,-7.230944591081762,41.00459555266729,1.9902032466918895,0.352533024649927,0.0476188413048043
70.01428079605103,10.513615226745603,-7.112633347332749,-0.0287150712250623,False,0.0,squared_error,,sqrt,,1e-05,1,2,1600,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-05, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",57,bootstrap_false,-7.483917966990502,-0.0296033351771294,-6.7752476026724215,-0.0273451079474019,-7.267054773327695,-0.0299729960803766,-7.240579476731251,-0.0246756971046878,-6.796366916941876,-0.0319782198157161,6.834667373739804,4.210436177542149,0.279972160516349,0.0024985143258078
97.14218220710754,11.406833791732788,-7.780808784401309,-6.83800958797935,False,1e-05,squared_error,10.0,0.2,,1e-07,16,10,1600,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",68,bootstrap_false,-8.270381883220463,-6.719221557656304,-8.045162978791133,-6.808723745909242,-7.95588965865188,-6.845386928769179,-7.545534577107551,-6.960806535754771,-7.087074824235517,-6.855909171807257,38.29343225011909,2.839932819589725,0.4187693952074925,0.0780027785852342
222.3708538532257,12.30316309928894,-6.879907199307787,-5.645987357086112,False,1e-07,friedman_mse,,,,1e-05,16,20,1200,"{'n_estimators': 1200, 'min_samples_split': 20, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': False}",50,bootstrap_false,-7.670423311909407,-5.358693623940748,-6.328567234876769,-5.160902989370517,-6.734837655146701,-6.115521029224328,-7.034870262511799,-5.98942004721688,-6.630837532094262,-5.605399095678084,10.149447443807714,1.4448978832220718,0.4551891702112662,0.3627395268764678
659.2839955329895,2.8776143550872804,-7.3631832758889,-5.690969535643896,False,1e-06,absolute_error,120.0,,,1e-05,16,10,200,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 120, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",63,bootstrap_false,-9.628879256594736,-6.1038595438175305,-7.402562170263769,-5.8816181272509045,-6.686019724220611,-5.769801920768311,-6.090076322115388,-5.296994601079789,-7.008378906249993,-5.402573485302944,33.837194683414765,1.18400431746244,1.2116242739791996,0.3004756629721672
109.41102857589722,12.877396631240844,-17.806785091278975,-17.228908227768773,False,1e-05,squared_error,80.0,log2,,1e-05,8,5,1600,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-05, 'max_features': 'log2', 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",94,bootstrap_false,-18.556982920514145,-17.027739257927493,-17.42849118867808,-17.374431592027033,-18.211664314363567,-17.204698465027697,-18.19540353702936,-17.226463016303875,-16.641383495809734,-17.311208807557765,18.087694707849156,2.0875135791662225,0.6897848099399484,0.1174831741797399
