mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_bootstrap,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,rf_branch,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
535.0707680225372,3.186412000656128,-5.622976739243222,-3.865501549454815,False,1e-07,absolute_error,60.0,0.4,,1e-07,8,10,200,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",26,bootstrap_false,-6.663522182254197,-3.859991326530611,-5.477453896882496,-3.934474999999997,-5.55965629496403,-3.907248379351742,-4.935615685096151,-3.702352849430108,-5.478635637019234,-3.923440191961613,37.71051783983315,0.4239443185557856,0.5659011871047407,0.0854457510453367
10.590437364578246,2.23401780128479,-17.757735317101247,-17.161892884734026,False,0.0,squared_error,,log2,,1e-07,8,5,400,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",91,bootstrap_false,-18.368071470555726,-16.85376551647917,-17.433405708673373,-17.335478811617712,-18.26792537195324,-17.22703426172291,-18.06842429106533,-17.010021778114844,-16.65084974325857,-17.38316405573549,7.360556696689048,1.7837248362465197,0.6418281887406252,0.2006707314073648
208.5558596134186,11.605611228942871,-6.818200829895035,-5.564493726904372,False,1e-07,friedman_mse,10.0,,,1e-07,8,2,1200,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_features': None, 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': False}",49,bootstrap_false,-7.8388733330960765,-5.570352390171544,-6.465224573740561,-5.3174864721002,-6.445689525777522,-5.532179069889856,-7.28893923794557,-5.939561783010625,-6.052277478915449,-5.462888919349636,35.08714921327604,1.073382449779688,0.6501326781949343,0.2064416278509232
236.57550005912785,9.83900842666626,-6.469145520369328,-5.421745321189375,False,1e-05,friedman_mse,,0.8,,0.0,16,50,1600,"{'n_estimators': 1600, 'min_samples_split': 50, 'min_samples_leaf': 16, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05, 'bootstrap': False}",46,bootstrap_false,-7.344678832055758,-5.329088684481848,-6.505389489824875,-5.426729149948649,-6.059562168169884,-5.391502342671092,-6.308126494512861,-5.648195836517067,-6.127970617283259,-5.3132105923282165,14.136317703335054,2.61339270384181,0.4643184615707176,0.1204859758526709
141.71852021217347,8.843177127838135,-4.545053732444139,-1.5301466563253086,False,1e-05,friedman_mse,60.0,0.6,,1e-05,2,10,800,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_features': 0.6, 'max_depth': 60, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05, 'bootstrap': False}",3,bootstrap_false,-5.164747556398983,-1.4158037130243024,-4.32554617021859,-1.5786033788575085,-4.342616676026163,-1.566411017284774,-4.417101826331064,-1.5649787087387124,-4.475256433245895,-1.5249364637212464,46.41953156961932,2.949757407411361,0.3144608466523278,0.0599631295037202
53.899633169174194,9.93629117012024,-11.949873743677124,-8.078329785272828,False,1e-05,squared_error,120.0,log2,,1e-05,1,20,800,"{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-05, 'max_features': 'log2', 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",81,bootstrap_false,-12.5575981452755,-7.977447539252543,-11.687838320394375,-8.142978128265165,-12.104304639059862,-8.127419469404744,-12.275799811940816,-8.034882481316279,-11.123827801715068,-8.10892130812541,7.028712091079303,2.0239768703113663,0.500084015542908,0.0625938373858901
4057.666457176209,0.6075808525085449,-6.281598643617556,-5.022022635306925,False,1e-05,absolute_error,10.0,0.8,,1e-07,1,20,1600,"{'n_estimators': 1600, 'min_samples_split': 20, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.8, 'max_depth': 10, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",40,bootstrap_false,-7.363190355215826,-5.150552269657771,-5.90549545113908,-4.738284142406891,-6.249754219124684,-5.34931637154856,-6.289192247596191,-4.947371456958617,-5.600360945012001,-4.924588935962785,26.44457228392734,0.1949118753959496,0.5960622071872425,0.2093870641845999
33.27452435493469,3.6853771686553953,-9.37055226065481,-7.228231193412552,False,0.0,squared_error,40.0,sqrt,,1e-05,4,2,800,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_features': 'sqrt', 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",73,bootstrap_false,-9.815124418985738,-7.1152679677325885,-9.251523953960374,-7.227436483216871,-9.628574544462255,-7.2921498958491,-9.541322531650652,-7.255645566279979,-8.616215854215024,-7.25065605398422,9.58631514298674,1.578249072010277,0.4187059923706031,0.0601686706731377
43.87561559677124,3.1513277530670165,-5.38541780772306,-0.017356639842978,False,1e-05,squared_error,,,,0.0,1,2,200,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",20,bootstrap_false,-6.167391155075949,-0.0189921397131646,-4.772633623101519,-0.0134338635455482,-5.576785991207036,-0.0181789915967739,-5.196229661458351,-0.0148211957609843,-5.214048607772446,-0.0213570085984191,9.991743814970652,1.627498559530669,0.4666407851702026,0.0028695199244631
636.3709711551667,3.490040397644043,-7.477358425221361,-6.058459270479642,False,1e-05,absolute_error,120.0,,,0.0,16,50,200,"{'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 16, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 120, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",64,bootstrap_false,-10.044671582733807,-6.392238895558227,-7.075220143884901,-6.190727010804325,-6.652733812949637,-5.953853541416571,-6.289375000000002,-5.669112177564491,-7.324791586538457,-6.086364727054592,69.97186769725006,1.26511675911951,1.3317206205569865,0.2417502120243748
34.05977644920349,6.753685188293457,-17.77849558258034,-16.575288841322482,False,1e-07,friedman_mse,10.0,log2,,1e-05,1,5,800,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-05, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': False}",93,bootstrap_false,-18.41877987749964,-16.397216679472493,-17.513393933091745,-16.70626083447543,-18.27690813009813,-16.585612533489645,-18.02278082155403,-16.44396421149564,-16.660615150658174,-16.743389947679194,8.614000355707361,4.546987257757726,0.6384340010463053,0.1374584131974865
12.225568389892578,3.694917631149292,-17.95649538191798,-17.15745856699785,False,0.0,squared_error,10.0,log2,,0.0,1,50,200,"{'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",96,bootstrap_false,-18.52537877376734,-16.98022433745991,-17.621333635208575,-17.237389901484715,-18.438206403141344,-17.103183034226817,-18.3714536441062,-17.085306942623806,-16.826104453366433,-17.381188619194006,1.5090479310909377,0.541315509562299,0.6508427196577192,0.1385697058998439
100.75196280479432,7.22271409034729,-4.971804728062421,-2.567154273526428,False,1e-07,squared_error,40.0,0.8,,1e-05,2,20,400,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",10,bootstrap_false,-5.636296839130634,-2.4489229285183205,-4.691210583529216,-2.565629064746056,-4.908723434415486,-2.5745488630388698,-4.899981399452042,-2.621898071566789,-4.7228113837847285,-2.6247724397621064,12.232773961520204,0.5187850232662099,0.3439239349779676,0.0638003035456
3717.823690891266,1.108477544784546,-4.870217093878961,-2.010412446687716,False,0.0,absolute_error,120.0,0.4,,1e-07,1,20,1600,"{'n_estimators': 1600, 'min_samples_split': 20, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.4, 'max_depth': 120, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",8,bootstrap_false,-5.88043552158267,-1.9820282600540204,-4.603840849820129,-2.0943806234993487,-4.7705339853117605,-1.9734842587034656,-4.342896146334132,-1.9407228779244208,-4.75337896634611,-2.061446213257327,46.09297501483448,0.1465457769813252,0.5278546820801391,0.0577600020090405
141.5429651737213,11.471378898620603,-6.18205589140883,-4.629518619509474,False,1e-06,friedman_mse,10.0,0.4,,0.0,2,5,1200,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.4, 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-06, 'bootstrap': False}",38,bootstrap_false,-6.568102947100792,-4.528131596066795,-5.972088009124692,-4.561373585786473,-6.287788344901856,-4.738566302113949,-6.286124997706281,-4.703689843389808,-5.796175158210531,-4.615831770190346,4.256821304810077,0.9111124783744206,0.2698268006185378,0.0806265111750132
1665.737869119644,1.7869542598724366,-4.509229034397487,-0.0144357617757739,False,1e-06,absolute_error,60.0,0.8,,0.0,1,2,200,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",2,bootstrap_false,-5.311964268585137,-0.0178319327732579,-4.214570143884907,-0.004508643457555,-4.299874040767383,-0.0151838235295508,-4.194392487980769,-0.0071571085784576,-4.525344230769237,-0.0274973005400478,63.8672706834268,0.563813818239235,0.4181911002964967,0.0081758649596598
23.30793690681457,6.723867750167846,-10.872468822269497,-9.671996887049351,False,0.0,friedman_mse,60.0,sqrt,,0.0,8,5,200,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 60, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': False}",76,bootstrap_false,-11.625041893441557,-9.65323690394054,-10.795702696673509,-9.713924300207143,-11.08900347511532,-9.663232928617672,-10.908026878913802,-9.657682104410476,-9.94456916720329,-9.67190819807093,6.695620216595689,1.0966258858612106,0.5443176768468443,0.0218704036335525
58.19279375076294,5.691240406036377,-4.984889046223216,-3.033761479068135,False,0.0,squared_error,60.0,0.6,,0.0,4,20,200,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",11,bootstrap_false,-5.652655803641037,-2.908326166171088,-4.829778854706338,-2.967126837826601,-4.747030439584546,-3.084956439566948,-4.774550386520262,-3.0838481987368858,-4.920429746663901,-3.124549753039152,4.077969900859421,0.215797842175781,0.3391004817578752,0.0819100815446493
42.6440580368042,6.035500240325928,-17.758335655173507,-17.162309900866884,False,0.0,squared_error,80.0,log2,,1e-06,8,10,400,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-06, 'max_features': 'log2', 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",92,bootstrap_false,-18.37099536403303,-16.857283986762404,-17.43606617823388,-17.336115749057683,-18.26785042088377,-17.226716605706443,-18.06588708664639,-17.006927448035977,-16.650879226070476,-17.38450571477192,3.0409354384902767,0.7911061069970607,0.6418508325874818,0.2004555766914737
183.3156294822693,10.38425941467285,-6.258813569101963,-4.631624018420212,False,1e-07,friedman_mse,10.0,0.4,,1e-06,1,5,1600,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': False}",39,bootstrap_false,-6.608639472166724,-4.530305901843087,-6.025849347663125,-4.5600088634327065,-6.483732961671268,-4.762563648955288,-6.316908819228356,-4.681307871211224,-5.858937244780341,-4.623933806658754,15.410650302293435,0.9768730105501788,0.2794692673335097,0.083745928379089
145.01325869560242,11.9483371257782,-10.92543877274744,-9.73183722449738,False,1e-07,friedman_mse,20.0,sqrt,,1e-05,8,2,1600,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-05, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': False}",77,bootstrap_false,-11.457011734045732,-9.5607285518941,-10.838100525005684,-9.7011277140284,-11.165997888601362,-9.838415497040556,-11.12367747619848,-9.755694450072268,-10.042406239885944,-9.80321990945157,6.916365653740713,1.3469289034630727,0.4831379737839277,0.0972057971264966
23.57510361671448,6.14777102470398,-13.946023004869843,-12.008416590925655,False,1e-05,squared_error,40.0,log2,,1e-05,2,20,200,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",86,bootstrap_false,-14.599957767165291,-11.987115619435832,-13.716479243259576,-11.98225963665951,-14.119263530147894,-11.9023236145896,-14.260201001727095,-12.1220403991351,-13.034213482049354,-12.04834368480824,1.822777568795472,0.2931269617010107,0.5367378710407111,0.0733460017842272
37.20484347343445,7.420800256729126,-13.714987526074273,-11.548195362376251,False,0.0,squared_error,40.0,log2,,1e-07,2,10,400,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",85,bootstrap_false,-14.266638666240244,-11.47311217012816,-13.515721792667,-11.557858909709989,-13.999530431374662,-11.525696871629869,-14.10872255346434,-11.649320929653474,-12.684324186625132,-11.534987930759776,2.9052195172285686,0.3359643965468461,0.5731116242045441,0.0576851256358939
3772.974884557724,1.1430849075317382,-4.936877754201663,-2.5293892729308185,False,0.0,absolute_error,80.0,0.6,,1e-06,2,20,1600,"{'n_estimators': 1600, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",9,bootstrap_false,-5.931752495503536,-2.530949148409367,-4.76673899130692,-2.6750729516806224,-4.6966391486810695,-2.4786615283613305,-4.542720147235577,-2.395172712957418,-4.746537988281213,-2.567090023245355,67.22077260147461,0.2257450463325788,0.5035924905560416,0.092989142463047
995.114938545227,3.013849830627441,-4.6718853632574655,-0.3727179889616346,False,1e-05,absolute_error,60.0,0.2,,0.0,1,5,400,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.2, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",4,bootstrap_false,-5.298161750599507,-0.3599186074429814,-4.3516334532374135,-0.3658460084033645,-4.730286720623488,-0.3778733793517437,-4.365685546875001,-0.3756010047990404,-4.613659344951919,-0.3843509448110432,31.04994643625093,0.940097414594839,0.3450630998864576,0.0087322823619112
67.5011293888092,6.847325849533081,-4.8133195640615245,-2.030353878514521,False,1e-07,squared_error,60.0,0.8,,1e-06,4,5,200,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",6,bootstrap_false,-5.3748138509192565,-1.9490007102841187,-4.649221528776973,-1.996977451837876,-4.556774705664036,-2.0661175897501862,-4.812356941105775,-2.0318792013025964,-4.673430793841577,-2.107794439397829,0.8771308852997657,2.334994567095082,0.2924342860900255,0.0547918496853369
157.7150158882141,10.876681900024414,-4.98763270389346,-1.917277003655726,False,1e-05,squared_error,120.0,0.2,,1e-05,2,10,1200,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_features': 0.2, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",12,bootstrap_false,-5.514437412609592,-1.7915744674139586,-4.871221665191671,-1.9673409297647624,-4.839455259649442,-1.9400628907356656,-4.867646089600473,-1.941374799333785,-4.845403092416119,-1.9460319310304584,6.287596502132232,1.2404697336139805,0.2636882007334785,0.0636148890904499
125.8401554107666,13.535704851150513,-13.635892460885824,-11.257858659828106,False,1e-05,squared_error,60.0,log2,,0.0,2,2,1600,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",84,bootstrap_false,-14.161006796069168,-11.12189457001134,-13.410188021289017,-11.280821156333806,-13.90859262697461,-11.234392541423924,-14.020809473755136,-11.369605872206554,-12.678865386341194,-11.282579159164912,3.4164170197675383,3.342631735544363,0.5413159646382675,0.0808241439673199
87.60625653266906,8.997343301773071,-18.380058401873782,-17.81820290710927,False,1e-06,squared_error,10.0,log2,,1e-06,4,50,1200,"{'n_estimators': 1200, 'min_samples_split': 50, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",98,bootstrap_false,-19.028504627257867,-17.55355370544755,-18.088327121673576,-18.008587344666225,-18.75373421302195,-17.739646146104896,-18.7735934008407,-17.76601327671283,-17.256132646574823,-18.023214062614866,8.75908877998345,1.2241805317660972,0.6423865125818858,0.1773188823031648
1309.7255944728852,2.011954975128174,-5.562376031463288,-3.865784261162769,False,1e-06,absolute_error,120.0,0.8,,0.0,8,20,400,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 120, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",24,bootstrap_false,-7.071508033573145,-4.006808928571429,-5.286414358513188,-4.060393697478987,-5.4546571642685615,-3.882864165666264,-4.83553121995193,-3.564011352729444,-5.163769381009617,-3.81484316136772,72.86979411058499,0.7723840131100447,0.7813358101208615,0.1741920759228299
56.27105350494385,7.28061809539795,-7.493982448862877,-6.330766019822123,False,0.0,friedman_mse,60.0,0.2,,0.0,16,10,400,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 16, 'min_impurity_decrease': 0.0, 'max_features': 0.2, 'max_depth': 60, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': False}",65,bootstrap_false,-7.928319614851062,-6.146537895869145,-7.732186091884634,-6.349851824569797,-7.669719781765629,-6.382933089415034,-7.277271094718756,-6.464721209746798,-6.862415661094309,-6.309786079509845,9.932656061118086,3.1327619086739027,0.3800299403758982,0.1052709110355508
172.39836955070496,5.249316740036011,-8.492718355267712,-6.762708414973671,False,1e-06,absolute_error,80.0,sqrt,,0.0,2,50,400,"{'n_estimators': 400, 'min_samples_split': 50, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",70,bootstrap_false,-8.895141666666662,-6.706306707683071,-8.56426465827339,-6.689994312725097,-8.550977218225423,-6.83586278511405,-8.474462379807695,-6.804339892021598,-7.97874585336539,-6.777038377324538,8.236092169958418,0.5986685894099423,0.2949435551070513,0.0561401510933404
2906.6145023822783,2.043788623809814,-5.058958695356207,-3.133190887355537,False,0.0,absolute_error,,0.6,,1e-05,4,20,1200,"{'n_estimators': 1200, 'min_samples_split': 20, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_features': 0.6, 'max_depth': None, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': False}",14,bootstrap_false,-6.249253417266146,-3.1691103691476505,-4.869881774580336,-3.209709463785501,-4.750032633892918,-3.1576179421768766,-4.594092497996784,-2.95368753249351,-4.831533153044851,-3.175829129174148,51.66962749551245,0.7653640546963766,0.6026292188686153,0.0914127527103653
34.50310001373291,4.842729282379151,-6.313757513139488,-4.492163319560322,False,1e-05,squared_error,60.0,0.2,,1e-05,8,2,200,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-05, 'max_features': 0.2, 'max_depth': 60, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",43,bootstrap_false,-6.943484970382863,-4.393908787113301,-6.278864266875731,-4.465190265021032,-6.278096733578222,-4.510629823547337,-6.13833502448803,-4.574463915154836,-5.930006570372599,-4.516623806965105,3.3988950066084,0.5241537602535222,0.3397304036553379,0.0601568185102169
214.6032220840454,6.141649150848389,-5.641735939320917,-3.964595505209368,False,1e-06,squared_error,40.0,0.6,,1e-07,2,50,1600,"{'n_estimators': 1600, 'min_samples_split': 50, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 0.6, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",27,bootstrap_false,-6.654820445053106,-3.937354724960658,-5.403052502511306,-4.081231281808869,-5.417389096131215,-3.8830016441183854,-5.290934976563165,-3.964768439498097,-5.442482676345789,-3.956621435660824,25.559101789071047,2.845440999068703,0.509196363515897,0.0649109210390592
